title,equation_latex,main_category,notes
Volatility Smile,sigma_{imp} = f \times (K/S_{0},Equity Derivatives,Equity Derivatives - Black-Scholes-Merton
Volatility Skew,Skew = (sigma_{imp}(K_{25}) - sigma_{imp}(K_{75})) / (K_{75} - K_{25}),Equity Derivatives,This equation measures the volatility skew. Skew represents the slope of implied volatility across strike prices. sigma_imp(K_25) and sigma_imp(K_75) are the implied volatilities for 25-delta and 75-delta options respectively. Negative skew is common in equity markets.
Volatility Surface,sigma_{imp} = f \times (K,Equity Derivatives,Equity Derivatives - Black-Scholes-Merton
Asian Option (Arithmetic Average),Payoff = max((1/n) \times sum_{i=1}^{n} S_{t_{i}} - K,Equity Derivatives,Equity Derivatives - Exotic Options
Asian Option (Geometric Average),Payoff = max((prod_{i=1}^{n} S_{t_{i}})^{1/n} - K,Equity Derivatives,Equity Derivatives - Exotic Options
Asian Option Price (Geometric),C = e^{-rT} \times E_{Q}[max(S_{G} - K,Equity Derivatives,Equity Derivatives - Exotic Options
Barrier Option (Up-and-Out Call),Payoff = (max(S_{T} - K,Equity Derivatives,Equity Derivatives - Exotic Options
Barrier Option (Down-and-In Put),Payoff = (max(K - S_{T},Equity Derivatives,Equity Derivatives - Exotic Options
Lookback Option (Floating Strike Call),Payoff = max(S_{T} - min_{0<=t<=T} S_{t},Equity Derivatives,Equity Derivatives - Exotic Options
Lookback Option (Fixed Strike Call),Payoff = max(max_{0<=t<=T} S_{t} - K,Equity Derivatives,Equity Derivatives - Exotic Options
Binary Option (Cash-or-Nothing Call),Payoff = C if S_{T} > K else 0,Equity Derivatives,This equation gives the payoff of a cash-or-nothing binary call option. The option pays a fixed cash amount C if the underlying price exceeds the strike at expiration
Binary Option (Asset-or-Nothing Call),Payoff = S_{T} if S_{T} > K else 0,Equity Derivatives,This equation gives the payoff of an asset-or-nothing binary call option. The option pays the underlying asset price if it exceeds the strike at expiration
Compound Option (Call on Call),Payoff = max(C(S_{T},Equity Derivatives, T_2) - K_1
Chooser Option,Payoff = max(C(S_{T},Equity Derivatives, T_2)
Exchange Option,Payoff = max(S_{1},Equity Derivatives,T
Basket Option,Payoff = max(sum_{i=1}^{n} w_{i} \times S_{i,Equity Derivatives, 0)
Spread Option,Payoff = max(S_{1},Equity Derivatives,T - K
Rainbow Option,Payoff = max(min(S_{1},Equity Derivatives, S_2
Forward Start Option,C = S_{0} \times e^{-qT_{1}} \times (e^{(r-q)(T_{2}-T_{1})} \times N \times (d_{1}) - e^{-r \times (T_{2}-T_{1})} \times N \times (d_{2})),Equity Derivatives,This equation prices a forward start option that begins at time T_1 and expires at T_2. The option starts at-the-money forward. Forward start options are used in employee stock option plans.
Cliquet Option,Payoff = max(prod_{i=1}^{n} (1 + max(R_{i},Equity Derivatives, 0)
Bermudan Option,C_{Bermudan} >= C_{European},Equity Derivatives,This equation states that Bermudan options (exercisable on specified dates) are at least as valuable as European options (exercisable only at expiration). C_Bermudan represents the Bermudan option price
Digital Option Price,C = e^{-rT} \times N \times (d_{2}),Equity Derivatives,This equation prices a cash-or-nothing digital call option. C represents the option price
Gap Option Payoff,Payoff = S_{T} - K_{2} if S_{T} > K_{1} else 0,Equity Derivatives,This equation gives the payoff of a gap call option. The option has two strike prices: K_1 triggers exercise
Power Option Payoff,Payoff = max(S_{T}^{a} - K,Equity Derivatives,Equity Derivatives - Exotic Options
Quanto Option,C = e^{-rT} \times E_{Q}[max(S_{T}^{f} \times X_{T} - K,Equity Derivatives,Equity Derivatives - Exotic Options
Asian Option Delta Approximation,\text{Delta} ≈ N \times (d_{1}) \times (1/T) \times sum_{i=1}^{n} (S_{0} / S_{t_{i}}),Equity Derivatives,This equation approximates the delta of an arithmetic Asian option. The delta depends on the relationship between the current price and the prices at which the average is calculated. This approximation is used because there's no closed-form formula.
Option Elasticity,Elasticity = \text{Delta} \times S_{0} / C,Equity Derivatives,This equation calculates the elasticity of an option. Elasticity represents the percentage change in option price for a 1% change in the underlying price. For calls
Leverage,Leverage = 1 / \text{Delta},Equity Derivatives,This equation calculates the leverage of an option position. Leverage represents how many shares of underlying you effectively control with one option. Deep in-the-money options have leverage close to 1
Option Beta,Beta_{option} = \text{Delta} \times Beta_{underlying},Equity Derivatives,This equation relates option beta to underlying beta. Beta_option represents the option's beta (sensitivity to market returns)
Probability of ITM (Call),P \times (S_{T} > K) = N \times (d_{2}),Equity Derivatives,This equation calculates the risk-neutral probability that a call option expires in the money. The probability is N(d_2)
Probability of ITM (Put),P \times (S_{T} < K) = N \times (-d_{2}),Equity Derivatives,This equation calculates the risk-neutral probability that a put option expires in the money. The probability is N(-d_2). This probability is used in option pricing and risk management.
Expected Terminal Stock Price,E[S_{T}] = S_{0} \times e^{rT},Equity Derivatives,This equation gives the expected terminal stock price under the risk-neutral measure. E[S_T] represents the expectation
Option Value Decomposition,C = Intrinsic Value + Time Value,Equity Derivatives,This equation decomposes an option's value into intrinsic and time components. C represents the total option value. Intrinsic value is the immediate exercise value
Early Exercise Premium (American Put),EEP = P_{American} - P_{European},Equity Derivatives,This equation calculates the early exercise premium for an American put option. EEP represents the extra value from the early exercise right. This premium is positive for deep in-the-money puts on non-dividend stocks.
Optimal Exercise Boundary (American Put),S \times = f \times (K,Equity Derivatives, q
Option Theta Decay,\text{Theta} ≈ -\text{sigma} \times S_{0} \times N'(d_{1}) / (2 \times sqrt(T)),Equity Derivatives,This equation approximates the theta decay near expiration. The dominant term is the volatility term
Gamma Scalping Profit,Profit ≈ 0.5 \times \text{Gamma} \times (dS)^{2} - \text{Theta} \times dt,Equity Derivatives,This equation estimates the profit from gamma scalping (delta-hedging). The gamma term captures profit from convexity when the underlying moves
Delta Hedging Error,Error ≈ 0.5 \times \text{Gamma} \times (dS)^{2},Equity Derivatives,This equation estimates the hedging error from discrete delta hedging. The error comes from the convexity (gamma) of the option price. More frequent rebalancing reduces this error but increases transaction costs.
Option Implied Distribution,f \times (S_{T}) = (1 / (S_{T} \times \text{sigma} \times sqrt(2 \times pi \times T))) \times exp(-(ln(S_{T}/S_{0}) - (r - 0.5 \times \text{sigma}^{2}) \times T)^{2} / (2 \times \text{sigma}^{2} \times T)),Equity Derivatives,This equation gives the risk-neutral probability density function of the terminal stock price under Black-Scholes assumptions. f(S_T) represents the lognormal distribution
Risk-Neutral Valuation,C = e^{-rT} \times E_{Q}[max(S_{T} - K,Equity Derivatives,Equity Derivatives - Black-Scholes-Merton
Martingale Property,S_{t} = E_{Q}[S_{T} | F_{t}] \times e^{-r \times (T-t)},Equity Derivatives,This equation expresses the martingale property of discounted stock prices under the risk-neutral measure. S_t represents the stock price at time t
Change of Numeraire,C = S_{0} \times e^{-qT} \times N \times (d_{1}) - K \times e^{-rT} \times N \times (d_{2}),Equity Derivatives,This is the Black-Scholes formula expressed using the change of numeraire technique. The first term uses the stock as numeraire
Option Price as Integral,C = e^{-rT} \times integral_{K}^{i}nf (S_{T} - K) \times f \times (S_{T}) dS_{T},Equity Derivatives,This equation expresses the option price as an integral over the terminal stock price. C represents the call price
Interest Rate Swap Fixed Leg,PV_{fixed} = sum_{i=1}^{n} (N \times R_{fixed} \times delta_{i} \times DF_{i}),Fixed Income Derivatives,This equation calculates the present value of the fixed leg of an interest rate swap. PV_fixed represents the present value
Interest Rate Swap Floating Leg,PV_{float} = sum_{i=1}^{n} (N \times R_{float},Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Swaps
Swap Value at Inception,V_{swap} = PV_{fixed} - PV_{float},Fixed Income Derivatives,This equation calculates the value of a swap at inception. V_swap represents the swap value
Par Swap Rate,R_{swap} = (1 - DF_{n}) / (sum_{i=1}^{n} delta_{i} \times DF_{i}),Fixed Income Derivatives,This equation calculates the par swap rate (the fixed rate that makes the swap value zero at inception). R_swap represents the par swap rate
Swap Value After Inception,V_{swap} = PV_{fixed} - PV_{float},Fixed Income Derivatives,This equation calculates the value of an existing swap. V_swap represents the current swap value
Swap DV01,DV01_{swap} = sum_{i=1}^{n} (delta_{i} \times DF_{i} \times N) - sum_{i=1}^{n} (delta_{i} \times DF_{i} \times N),Fixed Income Derivatives,This equation calculates the DV01 (dollar value of a 01 basis point change) of a swap. DV01_swap represents the sensitivity of the swap value to a 1 bp change in rates. For a par swap
Swap Duration,D_{swap} = (sum_{i=1}^{n} t_{i} \times delta_{i} \times DF_{i}) / (sum_{i=1}^{n} delta_{i} \times DF_{i}),Fixed Income Derivatives,This equation calculates the duration of a swap. D_swap represents the swap duration Duration is the primary measure of interest rate sensitivity in fixed income.
Swap Convexity,Conv_{swap} = (sum_{i=1}^{n} t_{i}^{2} \times delta_{i} \times DF_{i}) / (sum_{i=1}^{n} delta_{i} \times DF_{i}),Fixed Income Derivatives,This equation calculates the convexity of a swap. Conv_swap represents the swap convexity Convexity captures the second-order effect in price-yield relationships.
Forward Rate Agreement Payoff,Payoff = N \times (FRA_{rate} - L) \times delta \times \text{DF},Fixed Income Derivatives,This equation gives the payoff of a Forward Rate Agreement (FRA). Payoff represents the FRA payoff
Swap Spread,Spread = R_{swap} - R_{treasury},Fixed Income Derivatives,This equation calculates the swap spread. Spread represents the difference between the swap rate and the treasury rate of the same maturity. The swap spread reflects credit risk and liquidity differences between the swap market and the treasury market.
Cross-Currency Swap,PV_{domestic} = sum_{i=1}^{n} (N_{domestic} \times R_{domestic} \times delta_{i} \times DF_{domestic},Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Swaps
Cross-Currency Swap FX Leg,PV_{foreign} = X_{0} \times sum_{i=1}^{n} (N_{foreign} \times R_{foreign} \times delta_{i} \times DF_{foreign},Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Swaps
Cross-Currency Swap Value,V_{ccs} = PV_{domestic} - PV_{foreign},Fixed Income Derivatives,This equation calculates the value of a cross-currency swap. V_ccs represents the swap value
Asset Swap,Spread = (Bond Price - Par) / DV01_{bond},Fixed Income Derivatives,This equation calculates the asset swap spread. Spread represents the spread that makes the bond price equal to par when combined with an interest rate swap. Asset swaps are used to convert fixed-rate bonds to floating-rate exposure.
Total Return Swap,Payoff = (Bond Return + Coupon - LIBOR - Spread) \times N,Fixed Income Derivatives,This equation gives the payoff of a total return swap. Payoff represents the periodic payment
Inflation Swap,Payoff = N \times (Inflation_{index} - Fixed_{rate}) \times delta,Fixed Income Derivatives,This equation gives the payoff of an inflation swap. Payoff represents the periodic payment
Amortizing Swap,\text{PV} = sum_{i=1}^{n} (N_{i} \times R \times delta_{i} \times DF_{i}),Fixed Income Derivatives,This equation calculates the present value of an amortizing swap. PV represents the present value
Accreting Swap,\text{PV} = sum_{i=1}^{n} (N_{i} \times R \times delta_{i} \times DF_{i}),Fixed Income Derivatives,This equation calculates the present value of an accreting swap. PV represents the present value
Forward Swap Rate,F_{swap} = (DF_{t} - DF_{T}) / (sum_{i=t}^{T} delta_{i} \times DF_{i}),Fixed Income Derivatives,This equation calculates the forward swap rate for a swap starting at time t and ending at time T. F_swap represents the forward swap rate
Caplet Payoff,Payoff = N \times delta \times max(L - K,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Cap Price,C = sum_{i=1}^{n} Caplet_{i},Fixed Income Derivatives,This equation calculates the price of a cap as the sum of caplet prices. C represents the cap price
Caplet Price (Black Model),Caplet = N \times delta \times \text{DF} \times [F \times N \times (d_{1}) - K \times N \times (d_{2})],Fixed Income Derivatives,This equation prices a caplet using the Black model. Caplet represents the caplet price
Black Model d_1,d_{1} = (ln(F/K) + 0.5 \times \text{sigma}^{2} \times T) / (\text{sigma} \times sqrt(T)),Fixed Income Derivatives,This equation defines the d_1 parameter in the Black model for interest rate options. d_1 combines the moneyness (ln(F/K))
Black Model d_2,d_{2} = d_{1} - \text{sigma} \times sqrt(T),Fixed Income Derivatives,This equation defines the d_2 parameter in the Black model. d_2 is simply d_1 minus sigma * sqrt(T). d_2 represents the probability that the option will be in the money under the forward measure.
Floorlet Payoff,Payoff = N \times delta \times max(K - L,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Floor Price,F = sum_{i=1}^{n} Floorlet_{i},Fixed Income Derivatives,This equation calculates the price of a floor as the sum of floorlet prices. F represents the floor price
Collar Price,Collar = \text{Cap} - Floor,Fixed Income Derivatives,This equation calculates the price of a collar. Collar represents the collar price
Swaption Payoff (Payer),Payoff = max(R_{swap} - K,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Swaption Price (Black Model),Swaption = N \times (R_{swap} \times N \times (d_{1}) - K \times N \times (d_{2})) \times sum_{i=1}^{n} delta_{i} \times DF_{i},Fixed Income Derivatives,This equation prices a European swaption using the Black model. Swaption represents the swaption price
Receiver Swaption Payoff,Payoff = max(K - R_{swap},Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Bond Option Payoff (Call),Payoff = max(B_{T} - K,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Bond Option Price (Black Model),C = \text{DF} \times [F \times N \times (d_{1}) - K \times N \times (d_{2})],Fixed Income Derivatives,This equation prices a European bond option using the Black model. C represents the call option price
Callable Bond Pricing,B = B_{noncallable} - C_{option},Fixed Income Derivatives,This equation prices a callable bond. B represents the callable bond price
Puttable Bond Pricing,B = B_{nonputtable} + P_{option},Fixed Income Derivatives,This equation prices a puttable bond. B represents the puttable bond price
Vasicek Model,dr = a \times (b - r)dt + \text{sigma} \times dW,Fixed Income Derivatives,This is the Vasicek one-factor short rate model. dr represents the change in the short rate
Vasicek Zero-Coupon Bond Price,P \times (t,Fixed Income Derivatives,T) * exp(-B(t
Vasicek B(t,T),Fixed Income Derivatives,T) = (1 - exp(-a(T-t))) / a
Vasicek A(t,T),Fixed Income Derivatives,T) = exp((B(t
Vasicek Bond Option Price,C = P \times (0,Fixed Income Derivatives,t) * N(h_2)
CIR Model,dr = a \times (b - r)dt + \text{sigma} \times sqrt(r) \times dW,Fixed Income Derivatives,This is the Cox-Ingersoll-Ross (CIR) one-factor short rate model. The model is similar to Vasicek but with a square-root diffusion term that prevents negative interest rates. The CIR model is widely used for its realistic properties and analytical tractability.
CIR Zero-Coupon Bond Price,P \times (t,Fixed Income Derivatives,T) * exp(-B(t
Hull-White Model,dr = (theta(t) - a \times r)dt + \text{sigma} \times dW,Fixed Income Derivatives,This is the Hull-White extension of the Vasicek model with time-dependent parameters. theta(t) is a time-dependent function chosen to match the initial yield curve exactly. This flexibility makes Hull-White popular for calibration to market data.
Hull-White Theta Function,theta(t) = f_{t}(0,Fixed Income Derivatives,t) + (sigma^2 / 2a) * (1 - exp(-2at))
Hull-White Bond Price,P \times (t,Fixed Income Derivatives,T) * exp(-B(t
Hull-White Bond Option Price,C = P \times (0,Fixed Income Derivatives,t) * N(h_2)
HJM Framework,df(t,Fixed Income Derivatives,T)dt + sigma(t
HJM No-Arbitrage Condition,\text{mu}(t,Fixed Income Derivatives,T) * integral_t^T sigma(t
HJM Short Rate,r \times (t) = f \times (t,Fixed Income Derivatives,t) + integral_0^t (mu(s
LIBOR Market Model,dL_{i}(t) = L_{i}(t) \times mu_{i}(t)dt + L_{i}(t) \times sigma_{i}(t) \times dW_{i}(t),Fixed Income Derivatives,This is the LIBOR Market Model (LMM) for forward LIBOR rates. dL_i(t) represents the change in the i-th forward LIBOR rate
LMM Correlation,E[dW_{i}(t) \times dW_{j}(t)] = rho_{ij} dt,Fixed Income Derivatives,This equation defines the correlation structure in the LIBOR Market Model. rho_{ij} represents the correlation between the Wiener processes driving different forward rates. Correlation is crucial for pricing multi-period derivatives like swaptions.
LMM Caplet Price,Caplet = N \times delta \times P \times (0,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Models
LMM Swaption Pricing,S = sum_{i=1}^{n} w_{i} \times Caplet_{i},Fixed Income Derivatives,This equation approximates a swaption price as a weighted sum of caplets in the LIBOR Market Model. S represents the swaption price
Gaussian HJM,df(t,Fixed Income Derivatives,T) * dW
Gaussian HJM Bond Price,P \times (t,Fixed Income Derivatives,u) du - 0.5 * integral_t^T integral_t^T sigma(t
SABR Model,dF = alpha \times F^{b}eta \times dW,Fixed Income Derivatives,This is the Stochastic Alpha Beta Rho (SABR) model for forward rates. dF represents the change in the forward rate
SABR Volatility,sigma_{BSM}(F,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Models
SABR z Parameter,z = (alpha / \text{sigma}) \times ln(F/K),Fixed Income Derivatives,This equation defines the z parameter in the SABR volatility formula. z combines the log-moneyness ln(F/K) with the volatility parameters alpha and sigma. The z parameter is used in the SABR volatility calculation.
SABR x(z) Function,x \times (z) = ln((sqrt(1 - 2 \times rho \times z + z^{2}) + z - rho) / (1 - rho)),Fixed Income Derivatives,This equation defines the x(z) function in the SABR model. x(z) is a transformation that ensures the volatility formula is well-behaved. rho is the correlation parameter between the forward rate and volatility.
Swap Rate Dynamics,dS = mu_{S} dt + sigma_{S} \times dW,Fixed Income Derivatives,This equation models the dynamics of the swap rate. dS represents the change in the swap rate
Cheyette Model,dr = (theta(t) - a \times r)dt + \text{sigma} \times dW,Fixed Income Derivatives,This is the Cheyette model
Quadratic Gaussian Model,r \times (t) = x \times (t)^{2} + y \times (t),Fixed Income Derivatives,This is the Quadratic Gaussian model
Quadratic Gaussian Bond Price,P \times (t,Fixed Income Derivatives,T))) * exp(-0.5 * (C(t
Flesaker-Hughston Model,P \times (0,Fixed Income Derivatives,u) du - 0.5 * integral_0^T integral_0^T sigma(u
Market Model of Bond Prices,dP_{i}(t)/P_{i}(t) = r \times (t)dt + sigma_{i}(t) \times dW_{i}(t),Fixed Income Derivatives,This equation models the dynamics of bond prices directly. dP_i(t)/P_i(t) represents the return on bond i
Rational Lognormal Model,r \times (t) = (alpha(t) + beta(t) \times x \times (t))^{2},Fixed Income Derivatives,This is the Rational Lognormal model
Forward Swap Rate,S \times (t,Fixed Income Derivatives,T_0) - P(t
Swap Annuity,A \times (t,Fixed Income Derivatives,T_i)
Swaption Delta,Delta_{swaption} = N \times (d_{1}) \times A \times (t,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Swaption Vega,Vega_{swaption} = A \times (t,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Cap Delta,Delta_{cap} = sum_{i=1}^{n} delta_{i} \times P \times (0,Fixed Income Derivatives,i})
Cap Vega,Vega_{cap} = sum_{i=1}^{n} N \times delta_{i} \times P \times (0,Fixed Income Derivatives,i}) * sqrt(T_i)
CMS Rate,CMS = E_{Q}[S \times (T,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Swaps
Convexity Adjustment,CMS_{adj} = S \times (0,Fixed Income Derivatives,T_n)^2 * sigma_S^2 * T Convexity captures the second-order effect in price-yield relationships.
Inflation Swap Price,P = sum_{i=1}^{n} (N \times R_{fixed} \times delta_{i} \times DF_{i}) - sum_{i=1}^{n} (N \times I_{i} \times delta_{i} \times DF_{i}),Fixed Income Derivatives,This equation prices an inflation swap. P represents the swap price
Yield Curve Steepener Trade,Payoff = (y_{long} - y_{short}) \times Duration \times DV01,Fixed Income Derivatives,This equation gives the payoff of a yield curve steepener trade. Payoff represents the trade payoff
Yield Curve Flattener Trade,Payoff = -(y_{long} - y_{short}) \times Duration \times DV01,Fixed Income Derivatives,This equation gives the payoff of a yield curve flattener trade. Payoff represents the trade payoff
Probability of Default,PD = P \times (default during period T),Credit Derivatives,This equation defines the probability of default. PD represents the probability that a borrower will default within a specified time period T. PD is a fundamental credit risk metric used in pricing credit derivatives and calculating credit risk capital requirements.
Cumulative Default Probability,CDP(T) = 1 - exp(-lambda \times T),Credit Derivatives,This equation calculates the cumulative probability of default assuming constant hazard rate. CDP(T) represents the cumulative default probability by time T
Hazard Rate,lambda = -ln(1 - PD) / T,Credit Derivatives,This equation calculates the hazard rate from the probability of default. lambda represents the hazard rate
Survival Probability,Q \times (T) = exp(-integral_{0}^{T} lambda(t) dt),Credit Derivatives,This equation calculates the survival probability (probability of no default). Q(T) represents the probability of surviving to time T without default
Loss Given Default,LGD = 1 - Recovery Rate,Credit Derivatives,This equation calculates the loss given default. LGD represents the percentage loss incurred if default occurs
Exposure at Default,EAD = Notional \times Current Exposure,Credit Derivatives,This equation calculates the exposure at default. EAD represents the amount owed to the lender at the time of default
Expected Loss,EL = PD \times LGD \times EAD,Credit Derivatives,This equation calculates the expected loss from credit exposure. EL represents the expected loss
Unexpected Loss,UL = LGD \times EAD \times sqrt(PD \times (1 - PD)),Credit Derivatives,This equation calculates the unexpected loss (standard deviation of loss). UL represents the unexpected loss
Credit VaR,Credit \text{VaR} = EL + z_{alpha} \times UL,Credit Derivatives,This equation calculates the credit Value at Risk. Credit VaR represents the loss at a given confidence level
Merton Model,Equity = Call(Assets,Credit Derivatives, sigma_A
Merton Default Probability,PD = N \times ((-ln(V/D) - (\text{mu} - 0.5 \times sigma_{A}^{2}) \times T) / (sigma_{A} \times sqrt(T))),Credit Derivatives,This equation calculates the default probability under the Merton model. PD represents the default probability
Distance to Default,DD = (ln(V/D) + (\text{mu} - 0.5 \times sigma_{A}^{2}) \times T) / (sigma_{A} \times sqrt(T)),Credit Derivatives,This equation calculates the distance to default under the Merton model. DD represents the number of standard deviations the firm value is from the default threshold. Higher DD indicates lower default probability.
Credit Spread,s = -ln(Q(T)) / T,Credit Derivatives,This equation calculates the credit spread from survival probability. s represents the credit spread
Intensity-Based Spread,s = lambda + LGD \times lambda,Credit Derivatives,This equation approximates the credit spread using hazard rate and loss given default. s represents the credit spread
CDS Spread,s_{cds} = (1 - R) \times lambda,Credit Derivatives,This equation approximates the CDS spread under constant hazard rate. s_cds represents the CDS spread
CDS Pricing (Protection Buyer),PV_{premium} = sum_{i=1}^{n} s \times delta_{i} \times Q \times (t_{i}) \times DF_{i},Credit Derivatives,This equation calculates the present value of premium payments for a CDS. PV_premium represents the PV of premiums
CDS Pricing (Protection Seller),PV_{default} = sum_{i=1}^{n} (1 - R) \times EAD \times (Q \times (t_{i-1}) - Q \times (t_{i})) \times DF_{i},Credit Derivatives,This equation calculates the present value of default leg payments. PV_default represents the PV of default payments
CDS Par Spread,s_{par} = PV_{default} / PV_{annuity},Credit Derivatives,This equation calculates the par CDS spread that makes the CDS value zero. s_par represents the par spread
CDS Value,V_{cds} = PV_{default} - s \times PV_{annuity},Credit Derivatives,This equation calculates the value of an existing CDS. V_cds represents the CDS value
CDS Delta,Delta_{cds} = (1 - R) \times Q \times (T) / PV_{annuity},Credit Derivatives,This equation calculates the delta of a CDS. Delta_cds represents the sensitivity to the survival probability
CDS DV01,DV01_{cds} = Delta_{cds} \times DV01_{bond},Credit Derivatives,This equation calculates the DV01 of a CDS. DV01_cds represents the sensitivity to interest rate changes
Upfront Payment,UP = (s_{market} - s_{coupon}) \times DV01_{cds},Credit Derivatives,This equation calculates the upfront payment for a CDS. UP represents the upfront payment
CDS Index Spread,s_{index} = sum_{i=1}^{n} w_{i} \times s_{i},Credit Derivatives,This equation calculates the spread of a CDS index. s_index represents the index spread
Tranche Attachment Point,AP = sum_{i=1}^{k} w_{i},Credit Derivatives,This equation calculates the attachment point of a CDO tranche. AP represents the attachment point (percentage of portfolio losses that must occur before the tranche suffers losses)
Tranche Detachment Point,DP = sum_{i=1}^{k} w_{i} + w_{tranche},Credit Derivatives,This equation calculates the detachment point of a CDO tranche. DP represents the detachment point (percentage of portfolio losses that wipe out the tranche)
Expected Tranche Loss,ETL = integral_{AP}^{DP} (x - AP) \times f_{L}(x) dx,Credit Derivatives,This equation calculates the expected loss of a CDO tranche. ETL represents the expected tranche loss
Tranche Spread,s_{tranche} = ETL / PV_{annuity},Credit Derivatives,This equation calculates the spread of a CDO tranche. s_tranche represents the tranche spread
Gaussian Copula,Corr(L_{i},Credit Derivatives,Credit Derivatives - Structured Credit
Base Correlation,rho_{base} = f \times (AP,Credit Derivatives, market_spreads)
Compound Poisson Default Process,dN_{t} = lambda dt + dM_{t},Credit Derivatives,This equation models defaults as a compound Poisson process. dN_t represents the change in the number of defaults
Credit Migration Matrix,P_{ij} = P \times (transition from rating i to rating j),Credit Derivatives,This equation defines the credit migration probability. P_ij represents the probability that an obligor migrates from rating i to rating j over a given time period. Migration matrices are used in multi-period credit risk models.
Markov Chain Credit Model,P \times (t) = exp(M \times t),Credit Derivatives,This equation calculates the transition probability matrix for a Markov chain credit model. P(t) represents the transition matrix over time t
Credit Rating Migration,PD_{k}(t) = sum_{i=1}^{n} P_{i}(0) \times P_{ik}(t),Credit Derivatives,This equation calculates the probability of being in rating k at time t. PD_k(t) represents the probability
Credit Portfolio Loss,L = sum_{i=1}^{n} LGD_{i} \times EAD_{i} \times L_{i},Credit Derivatives,This equation calculates the total loss from a credit portfolio. L represents the portfolio loss
Vasicek One-Factor Model,L_{i} = N \times ((Y_{i} - sqrt(rho) \times Z) / sqrt(1 - rho)),Credit Derivatives,This is the Vasicek one-factor model for portfolio credit risk. L_i represents the default indicator for obligor i
Asymptotic Single-Risk Factor,PD_{i} = N \times ((N^{-1}(PD_{i}) - sqrt(rho) \times Z) / sqrt(1 - rho)),Credit Derivatives,This equation gives the conditional default probability under the ASRF framework. PD_i represents the conditional PD for obligor i
Credit VaR under ASRF,Credit \text{VaR} = LGD \times EAD \times (N \times ((N^{-1}(PD) + sqrt(rho) \times N^{-1}(0.999)) / sqrt(1 - rho)) - PD),Credit Derivatives,This equation calculates the 99.9% credit VaR under the ASRF model. Credit VaR represents the unexpected loss at the 99.9% confidence level
Default Correlation,rho_{ij} = Corr(L_{i},Credit Derivatives,Credit Derivatives - Credit Risk Basics
Asset Correlation,rho_{asset} = Corr(V_{i},Credit Derivatives,Credit Derivatives - Credit Risk Basics
Recovery Rate Distribution,RR = f \times (economic conditions,Credit Derivatives, collateral)
Credit Spread Curve,s \times (t) = -ln(Q(t)) / t,Credit Derivatives,This equation defines the credit spread curve. s(t) represents the credit spread for maturity t
Risky Bond Price,P_{risky} = sum_{i=1}^{n} C \times Q \times (t_{i}) \times DF_{i} + F \times Q \times (T) \times DF_{T},Credit Derivatives,This equation prices a risky corporate bond. P_risky represents the bond price
Credit Spread Option Payoff,Payoff = max(s_{T} - K,Credit Derivatives,Credit Derivatives - Credit Derivatives
Total Return Swap Payoff,Payoff = (Bond Return + Coupon - LIBOR - Spread) \times N,Credit Derivatives,This equation gives the periodic payoff of a total return swap. Payoff represents the payment
Credit Linked Note Payoff,Payoff = F - LGD \times EAD \times L_{default},Credit Derivatives,This equation gives the payoff of a credit linked note at maturity. Payoff represents the payment
Synthetic CDO Construction,V_{cdo} = sum_{i=1}^{n} w_{i} \times V_{cds},Credit Derivatives,Credit Derivatives - Structured Credit
First-to-Default Basket Payoff,Payoff = (1 - R) \times EAD \times L_{1},Credit Derivatives,This equation gives the payoff of a first-to-default basket. Payoff represents the payment
Nth-to-Default Basket Payoff,Payoff = (1 - R) \times EAD \times (sum_{i=1}^{n} L_{i} - sum_{i=1}^{n-1} L_{i}),Credit Derivatives,This equation gives the payoff of an Nth-to-default basket. Payoff represents the payment
Credit Triangle,s = PD \times LGD,Credit Derivatives,This equation shows the relationship between credit spread
Hazard Rate from Spread,lambda = s / (1 - R),Credit Derivatives,This equation calculates the hazard rate from the CDS spread. lambda represents the hazard rate
CDS Curve Bootstrap,lambda_{i} = (s_{i} \times (1 - R) - sum_{j=1}^{i-1} lambda_{j} \times delta_{j} \times Q \times (t_{j})) / (delta_{i} \times Q \times (t_{i})),Credit Derivatives,This equation bootstraps the hazard rate curve from CDS spreads. lambda_i is the hazard rate for period i
Expected Return,E[R] = sum_{i=1}^{n} w_{i} \times E[R_{i}],Portfolio Theory and Risk Management,This equation calculates the expected return of a portfolio. E[R] represents the portfolio expected return
