title,equation_latex,main_category,notes
Speed,Speed = -N'(d_{1}) / (S_{0}^{2} * s \times i \times g \times m \times a * s \times q \times r \times t(T)) * (1 + d_{1} / (s \times i \times g \times m \times a * s \times q \times r \times t(T))),Equity Derivatives,This equation calculates the speed of a European option. Speed represents the third derivative of the option price with respect to the underlying price. Speed measures the rate of change of gamma and is important for understanding convexity risk.
Color,C \times o \times l \times o \times r = -N'(d_{1}) / (2 * S_{0} * T * s \times i \times g \times m \times a * s \times q \times r \times t(T)) * (1 + (2r \times T - d_{2} * s \times i \times g \times m \times a * s \times q \times r \times t(T)) / (2T)),Equity Derivatives,This equation calculates the color of a European option. Color represents the sensitivity of gamma to changes in time (gamma decay). Color helps understand how the curvature of the option price changes as expiration approaches.
Zomma,Zo \times m \times m \times a = N'(d_{1}) * (d_{1} * d_{2} - 1) / (S_{0} * s \times i \times g \times m \times a^{2} * s \times q \times r \times t(T)),Equity Derivatives,This equation calculates the zomma of a European option. Zomma represents the sensitivity of gamma to changes in volatility. Zomma is important for managing volatility risk in gamma-sensitive portfolios.
Implied Volatility (Definition),s \times i \times g \times m \times a_{imp}: C_{market} = C_{BSM}(S_{0},Equity Derivatives, T
Newton-Raphson for Implied Volatility,s \times i \times g \times m \times a_{n+1} = s \times i \times g \times m \times a_{n} - (C_{BSM}(s \times i \times g \times m \times a_{n}) - C_{market}) / Veg \times a \times (s \times i \times g \times m \times a_{n}),Equity Derivatives,This equation implements the Newton-Raphson method to solve for implied volatility. sigma_n is the current guess
Volatility Smile,s \times i \times g \times m \times a_{imp} = f \times (K/S_{0},Equity Derivatives,Equity Derivatives - Black-Scholes-Merton
Volatility Skew,S \times kew = (s \times i \times g \times m \times a_{imp}(K_{25}) - s \times i \times g \times m \times a_{imp}(K_{75})) / (K_{75} - K_{25}),Equity Derivatives,This equation measures the volatility skew. Skew represents the slope of implied volatility across strike prices. sigma_imp(K_25) and sigma_imp(K_75) are the implied volatilities for 25-delta and 75-delta options respectively. Negative skew is common in equity markets.
Volatility Surface,s \times i \times g \times m \times a_{imp} = f \times (K,Equity Derivatives,Equity Derivatives - Black-Scholes-Merton
Asian Option (Arithmetic Average),P \times a \times y \times o \times f \times f = m \times a \times x((1/n) * s \times u \times m_{i=1}^{n} S_{t_{i}} - K,Equity Derivatives,Equity Derivatives - Exotic Options
Asian Option (Geometric Average),P \times a \times y \times o \times f \times f = m \times a \times x((pr \times o \times d_{i=1}^{n} S_{t_{i}})^{1/n} - K,Equity Derivatives,Equity Derivatives - Exotic Options
Asian Option Price (Geometric),C = e^{-rT} * E_{Q}[max(S_{G} - K,Equity Derivatives,Equity Derivatives - Exotic Options
Barrier Option (Up-and-Out Call),P \times a \times y \times o \times f \times f = (m \times a \times x(S_{T} - K,Equity Derivatives,Equity Derivatives - Exotic Options
Barrier Option (Down-and-In Put),P \times a \times y \times o \times f \times f = (m \times a \times x(K - S_{T},Equity Derivatives,Equity Derivatives - Exotic Options
Lookback Option (Floating Strike Call),P \times a \times y \times o \times f \times f = m \times a \times x(S_{T} - m \times i \times n_{0<=t<=T} S_{t},Equity Derivatives,Equity Derivatives - Exotic Options
Lookback Option (Fixed Strike Call),P \times a \times y \times o \times f \times f = m \times a \times x(m \times a \times x_{0<=t<=T} S_{t} - K,Equity Derivatives,Equity Derivatives - Exotic Options
Binary Option (Cash-or-Nothing Call),P \times a \times y \times o \times f \times f = C i \times f S_{T} > K el \times se 0,Equity Derivatives,This equation gives the payoff of a cash-or-nothing binary call option. The option pays a fixed cash amount C if the underlying price exceeds the strike at expiration
Binary Option (Asset-or-Nothing Call),P \times a \times y \times o \times f \times f = S_{T} i \times f S_{T} > K el \times se 0,Equity Derivatives,This equation gives the payoff of an asset-or-nothing binary call option. The option pays the underlying asset price if it exceeds the strike at expiration
Compound Option (Call on Call),P \times a \times y \times o \times f \times f = m \times a \times x(C \times (S_{T},Equity Derivatives, T_2) - K_1
Chooser Option,P \times a \times y \times o \times f \times f = m \times a \times x(C \times (S_{T},Equity Derivatives, T_2)
Exchange Option,P \times a \times y \times o \times f \times f = m \times a \times x(S_{1},Equity Derivatives,T
Basket Option,P \times a \times y \times o \times f \times f = m \times a \times x(s \times u \times m_{i=1}^{n} w_{i} * S_{i,Equity Derivatives, 0)
Spread Option,P \times a \times y \times o \times f \times f = m \times a \times x(S_{1},Equity Derivatives,T - K
Rainbow Option,P \times a \times y \times o \times f \times f = m \times a \times x(m \times i \times n(S_{1},Equity Derivatives, S_2
Forward Start Option,C = S_{0} * e^{-qT_{1}} * (e^{(r-q)(T_{2}-T_{1})} * N(d_{1}) - e^{-r(T_{2}-T_{1})} * N(d_{2})),Equity Derivatives,This equation prices a forward start option that begins at time T_1 and expires at T_2. The option starts at-the-money forward. Forward start options are used in employee stock option plans.
Cliquet Option,P \times a \times y \times o \times f \times f = m \times a \times x(pr \times o \times d_{i=1}^{n} (1 + m \times a \times x(R_{i},Equity Derivatives, 0)
Bermudan Option,C_{Bermudan} >= C_{European},Equity Derivatives,This equation states that Bermudan options (exercisable on specified dates) are at least as valuable as European options (exercisable only at expiration). C_Bermudan represents the Bermudan option price
Digital Option Price,C = e^{-rT} * N(d_{2}),Equity Derivatives,This equation prices a cash-or-nothing digital call option. C represents the option price
Gap Option Payoff,P \times a \times y \times o \times f \times f = S_{T} - K_{2} i \times f S_{T} > K_{1} el \times se 0,Equity Derivatives,This equation gives the payoff of a gap call option. The option has two strike prices: K_1 triggers exercise
Power Option Payoff,P \times a \times y \times o \times f \times f = m \times a \times x(S_{T}^{a} - K,Equity Derivatives,Equity Derivatives - Exotic Options
Quanto Option,C = e^{-rT} * E_{Q}[max(S_{T}^{f} * X_{T} - K,Equity Derivatives,Equity Derivatives - Exotic Options
Asian Option Delta Approximation,Delta ≈ N(d_{1}) * (1/T) * sum_{i=1}^{n} (S_{0} / S_{t_{i}}),Equity Derivatives,This equation approximates the delta of an arithmetic Asian option. The delta depends on the relationship between the current price and the prices at which the average is calculated. This approximation is used because there's no closed-form formula.
Option Elasticity,E \times l \times a \times s \times t \times i \times c \times i \times t \times y = Del \times t \times a * S_{0} / C,Equity Derivatives,This equation calculates the elasticity of an option. Elasticity represents the percentage change in option price for a 1% change in the underlying price. For calls
Leverage,Leverage = 1 / Delt \times a,Equity Derivatives,This equation calculates the leverage of an option position. Leverage represents how many shares of underlying you effectively control with one option. Deep in-the-money options have leverage close to 1
Option Beta,Beta_{option} = Delta * Beta_{underlying},Equity Derivatives,This equation relates option beta to underlying beta. Beta_option represents the option's beta (sensitivity to market returns)
Probability of ITM (Call),P(S_{T} > K) = N(d_{2}),Equity Derivatives,This equation calculates the risk-neutral probability that a call option expires in the money. The probability is N(d_2)
Probability of ITM (Put),P(S_{T} < K) = N(-d_{2}),Equity Derivatives,This equation calculates the risk-neutral probability that a put option expires in the money. The probability is N(-d_2). This probability is used in option pricing and risk management.
Expected Terminal Stock Price,E[S_{T}] = S_{0} * e^{rT},Equity Derivatives,This equation gives the expected terminal stock price under the risk-neutral measure. E[S_T] represents the expectation
Option Value Decomposition,C = I \times n \times t \times r \times i \times n \times s \times i \times c V \times a \times l \times ue + T \times i \times me V \times a \times l \times ue,Equity Derivatives,This equation decomposes an option's value into intrinsic and time components. C represents the total option value. Intrinsic value is the immediate exercise value
Early Exercise Premium (American Put),EEP = P_{American} - P_{European},Equity Derivatives,This equation calculates the early exercise premium for an American put option. EEP represents the extra value from the early exercise right. This premium is positive for deep in-the-money puts on non-dividend stocks.
Optimal Exercise Boundary (American Put),S* = f(K,Equity Derivatives, q
Option Theta Decay,T \times het \times a ≈ -s \times i \times g \times m \times a * S_{0} * N'(d_{1}) / (2 * s \times q \times r \times t(T)),Equity Derivatives,This equation approximates the theta decay near expiration. The dominant term is the volatility term
Gamma Scalping Profit,P \times r \times o \times f \times i \times t ≈ 0.5 * G \times a \times m \times m \times a * (d \times S)^{2} - T \times het \times a * d \times t,Equity Derivatives,This equation estimates the profit from gamma scalping (delta-hedging). The gamma term captures profit from convexity when the underlying moves
Delta Hedging Error,E \times r \times r \times o \times r ≈ 0.5 * G \times a \times m \times m \times a * (d \times S)^{2},Equity Derivatives,This equation estimates the hedging error from discrete delta hedging. The error comes from the convexity (gamma) of the option price. More frequent rebalancing reduces this error but increases transaction costs.
Option Implied Distribution,f \times (S_{T}) = (1 / (S_{T} * s \times i \times g \times m \times a * s \times q \times r \times t(2 * pi * T))) * exp(-(l \times n(S_{T}/S_{0}) - (r - 0.5 * s \times i \times g \times m \times a^{2}) * T)^{2} / (2 * s \times i \times g \times m \times a^{2} * T)),Equity Derivatives,This equation gives the risk-neutral probability density function of the terminal stock price under Black-Scholes assumptions. f(S_T) represents the lognormal distribution
Risk-Neutral Valuation,C = e^{-rT} * E_{Q}[max(S_{T} - K,Equity Derivatives,Equity Derivatives - Black-Scholes-Merton
Martingale Property,S_{t} = E_{Q}[S_{T} | F_{t}] * e^{-r(T-t)},Equity Derivatives,This equation expresses the martingale property of discounted stock prices under the risk-neutral measure. S_t represents the stock price at time t
Change of Numeraire,C = S_{0} * e^{-qT} * N(d_{1}) - K * e^{-rT} * N(d_{2}),Equity Derivatives,This is the Black-Scholes formula expressed using the change of numeraire technique. The first term uses the stock as numeraire
Option Price as Integral,C = e^{-rT} * i \times n \times teg \times r \times a \times l_{K}^{i}n \times f (S_{T} - K) * f \times (S_{T}) d \times S_{T},Equity Derivatives,This equation expresses the option price as an integral over the terminal stock price. C represents the call price
Interest Rate Swap Fixed Leg,P \times V_{fixed} = s \times u \times m_{i=1}^{n} (N * R_{fixed} * del \times t \times a_{i} * D \times F_{i}),Fixed Income Derivatives,This equation calculates the present value of the fixed leg of an interest rate swap. PV_fixed represents the present value
Interest Rate Swap Floating Leg,PV_{float} = sum_{i=1}^{n} (N * R_{float},Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Swaps
Swap Value at Inception,V_{swap} = PV_{fixed} - PV_{float},Fixed Income Derivatives,This equation calculates the value of a swap at inception. V_swap represents the swap value
Par Swap Rate,R_{swap} = (1 - D \times F_{n}) / (s \times u \times m_{i=1}^{n} del \times t \times a_{i} * D \times F_{i}),Fixed Income Derivatives,This equation calculates the par swap rate (the fixed rate that makes the swap value zero at inception). R_swap represents the par swap rate
Swap Value After Inception,V_{swap} = PV_{fixed} - PV_{float},Fixed Income Derivatives,This equation calculates the value of an existing swap. V_swap represents the current swap value
Swap DV01,D \times V01_{swap} = s \times u \times m_{i=1}^{n} (del \times t \times a_{i} * D \times F_{i} * N) - s \times u \times m_{i=1}^{n} (del \times t \times a_{i} * D \times F_{i} * N),Fixed Income Derivatives,This equation calculates the DV01 (dollar value of a 01 basis point change) of a swap. DV01_swap represents the sensitivity of the swap value to a 1 bp change in rates. For a par swap
Swap Duration,D_{swap} = (s \times u \times m_{i=1}^{n} t_{i} * del \times t \times a_{i} * D \times F_{i}) / (s \times u \times m_{i=1}^{n} del \times t \times a_{i} * D \times F_{i}),Fixed Income Derivatives,This equation calculates the duration of a swap. D_swap represents the swap duration Duration is the primary measure of interest rate sensitivity in fixed income.
Swap Convexity,C \times o \times nv_{swap} = (s \times u \times m_{i=1}^{n} t_{i}^{2} * del \times t \times a_{i} * D \times F_{i}) / (s \times u \times m_{i=1}^{n} del \times t \times a_{i} * D \times F_{i}),Fixed Income Derivatives,This equation calculates the convexity of a swap. Conv_swap represents the swap convexity Convexity captures the second-order effect in price-yield relationships.
Forward Rate Agreement Payoff,P \times a \times y \times o \times f \times f = N * (FRA_{rate} - L) * del \times t \times a * \text{DF},Fixed Income Derivatives,This equation gives the payoff of a Forward Rate Agreement (FRA). Payoff represents the FRA payoff
Swap Spread,Spread = R_{swap} - R_{treasury},Fixed Income Derivatives,This equation calculates the swap spread. Spread represents the difference between the swap rate and the treasury rate of the same maturity. The swap spread reflects credit risk and liquidity differences between the swap market and the treasury market.
Cross-Currency Swap,P \times V_{domestic} = s \times u \times m_{i=1}^{n} (N_{domestic} * R_{domestic} * del \times t \times a_{i} * D \times F_{domestic},Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Swaps
Cross-Currency Swap FX Leg,P \times V_{foreign} = X_{0} * s \times u \times m_{i=1}^{n} (N_{foreign} * R_{foreign} * del \times t \times a_{i} * D \times F_{foreign},Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Swaps
Cross-Currency Swap Value,V_{ccs} = PV_{domestic} - PV_{foreign},Fixed Income Derivatives,This equation calculates the value of a cross-currency swap. V_ccs represents the swap value
Asset Swap,Sprea \times d = (Bo \times n \times d P \times r \times i \times ce - P \times a \times r) / D \times V01_{bond},Fixed Income Derivatives,This equation calculates the asset swap spread. Spread represents the spread that makes the bond price equal to par when combined with an interest rate swap. Asset swaps are used to convert fixed-rate bonds to floating-rate exposure.
Total Return Swap,P \times a \times y \times o \times f \times f = (Bo \times n \times d Ret \times u \times r \times n + C \times o \times upo \times n - LIBOR - Sprea \times d) * N,Fixed Income Derivatives,This equation gives the payoff of a total return swap. Payoff represents the periodic payment
Inflation Swap,P \times a \times y \times o \times f \times f = N * (I \times n \times f \times l \times a \times t \times i \times o \times n_{index} - F \times i \times xed_{rate}) * del \times t \times a,Fixed Income Derivatives,This equation gives the payoff of an inflation swap. Payoff represents the periodic payment
Amortizing Swap,\text{PV} = sum_{i=1}^{n} (N_{i} * R * delta_{i} * DF_{i}),Fixed Income Derivatives,This equation calculates the present value of an amortizing swap. PV represents the present value
Accreting Swap,\text{PV} = sum_{i=1}^{n} (N_{i} * R * delta_{i} * DF_{i}),Fixed Income Derivatives,This equation calculates the present value of an accreting swap. PV represents the present value
Forward Swap Rate,F_{swap} = (D \times F_{t} - D \times F_{T}) / (s \times u \times m_{i=t}^{T} del \times t \times a_{i} * D \times F_{i}),Fixed Income Derivatives,This equation calculates the forward swap rate for a swap starting at time t and ending at time T. F_swap represents the forward swap rate
Caplet Payoff,P \times a \times y \times o \times f \times f = N * del \times t \times a * m \times a \times x(L - K,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Cap Price,C = sum_{i=1}^{n} Caplet_{i},Fixed Income Derivatives,This equation calculates the price of a cap as the sum of caplet prices. C represents the cap price
Caplet Price (Black Model),Caplet = N * delta * \text{DF} * [F * N(d_{1}) - K * N(d_{2})],Fixed Income Derivatives,This equation prices a caplet using the Black model. Caplet represents the caplet price
Black Model d_1,d_{1} = (l \times n(F/K) + 0.5 * s \times i \times g \times m \times a^{2} * T) / (s \times i \times g \times m \times a * s \times q \times r \times t(T)),Fixed Income Derivatives,This equation defines the d_1 parameter in the Black model for interest rate options. d_1 combines the moneyness (ln(F/K))
Black Model d_2,d_{2} = d_{1} - s \times i \times g \times m \times a * s \times q \times r \times t(T),Fixed Income Derivatives,This equation defines the d_2 parameter in the Black model. d_2 is simply d_1 minus sigma * sqrt(T). d_2 represents the probability that the option will be in the money under the forward measure.
Floorlet Payoff,P \times a \times y \times o \times f \times f = N * del \times t \times a * m \times a \times x(K - L,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Floor Price,F = s \times u \times m_{i=1}^{n} F \times l \times o \times o \times r \times let_{i},Fixed Income Derivatives,This equation calculates the price of a floor as the sum of floorlet prices. F represents the floor price
Collar Price,C \times o \times l \times l \times a \times r = C \times ap - F \times l \times o \times o \times r,Fixed Income Derivatives,This equation calculates the price of a collar. Collar represents the collar price
Swaption Payoff (Payer),P \times a \times y \times o \times f \times f = m \times a \times x(R_{swap} - K,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Swaption Price (Black Model),S \times w \times apt \times i \times o \times n = N * (R_{swap} * N \times (d_{1}) - K * N \times (d_{2})) * s \times u \times m_{i=1}^{n} del \times t \times a_{i} * D \times F_{i},Fixed Income Derivatives,This equation prices a European swaption using the Black model. Swaption represents the swaption price
Receiver Swaption Payoff,P \times a \times y \times o \times f \times f = m \times a \times x(K - R_{swap},Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Bond Option Payoff (Call),P \times a \times y \times o \times f \times f = m \times a \times x(B_{T} - K,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Bond Option Price (Black Model),C = \text{DF} * [F * N(d_{1}) - K * N(d_{2})],Fixed Income Derivatives,This equation prices a European bond option using the Black model. C represents the call option price
Callable Bond Pricing,B = B_{noncallable} - C_{option},Fixed Income Derivatives,This equation prices a callable bond. B represents the callable bond price
Puttable Bond Pricing,B = B_{nonputtable} + P_{option},Fixed Income Derivatives,This equation prices a puttable bond. B represents the puttable bond price
Vasicek Model,d \times r = a \times (b - r)d \times t + s \times i \times g \times m \times a * dW,Fixed Income Derivatives,This is the Vasicek one-factor short rate model. dr represents the change in the short rate
Vasicek Zero-Coupon Bond Price,P \times (t,Fixed Income Derivatives,T) * exp(-B(t
Vasicek B(t,T),Fixed Income Derivatives,T) = (1 - exp(-a(T-t))) / a
Vasicek A(t,T),Fixed Income Derivatives,T) = exp((B(t
Vasicek Bond Option Price,C = P(0,Fixed Income Derivatives,t) * N(h_2)
CIR Model,d \times r = a \times (b - r)d \times t + s \times i \times g \times m \times a * s \times q \times r \times t(r) * dW,Fixed Income Derivatives,This is the Cox-Ingersoll-Ross (CIR) one-factor short rate model. The model is similar to Vasicek but with a square-root diffusion term that prevents negative interest rates. The CIR model is widely used for its realistic properties and analytical tractability.
CIR Zero-Coupon Bond Price,P \times (t,Fixed Income Derivatives,T) * exp(-B(t
Hull-White Model,d \times r = (t \times het \times a \times (t) - a * r)d \times t + s \times i \times g \times m \times a * dW,Fixed Income Derivatives,This is the Hull-White extension of the Vasicek model with time-dependent parameters. theta(t) is a time-dependent function chosen to match the initial yield curve exactly. This flexibility makes Hull-White popular for calibration to market data.
Hull-White Theta Function,theta(t) = f_{t}(0,Fixed Income Derivatives,t) + (sigma^2 / 2a) * (1 - exp(-2at))
Hull-White Bond Price,P \times (t,Fixed Income Derivatives,T) * exp(-B(t
Hull-White Bond Option Price,C = P(0,Fixed Income Derivatives,t) * N(h_2)
HJM Framework,d \times f \times (t,Fixed Income Derivatives,T)dt + sigma(t
HJM No-Arbitrage Condition,m \times u \times (t,Fixed Income Derivatives,T) * integral_t^T sigma(t
HJM Short Rate,r(t) = f(t,Fixed Income Derivatives,t) + integral_0^t (mu(s
LIBOR Market Model,dL_{i}(t) = L_{i}(t) * m \times u_{i}(t)d \times t + L_{i}(t) * s \times i \times g \times m \times a_{i}(t) * dW_{i}(t),Fixed Income Derivatives,This is the LIBOR Market Model (LMM) for forward LIBOR rates. dL_i(t) represents the change in the i-th forward LIBOR rate
LMM Correlation,E[dW_{i}(t) * dW_{j}(t)] = rho_{ij} dt,Fixed Income Derivatives,This equation defines the correlation structure in the LIBOR Market Model. rho_{ij} represents the correlation between the Wiener processes driving different forward rates. Correlation is crucial for pricing multi-period derivatives like swaptions.
LMM Caplet Price,Caplet = N * delta * P(0,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Models
LMM Swaption Pricing,S = sum_{i=1}^{n} w_{i} * Caplet_{i},Fixed Income Derivatives,This equation approximates a swaption price as a weighted sum of caplets in the LIBOR Market Model. S represents the swaption price
Gaussian HJM,d \times f \times (t,Fixed Income Derivatives,T) * dW
Gaussian HJM Bond Price,P \times (t,Fixed Income Derivatives,u) du - 0.5 * integral_t^T integral_t^T sigma(t
SABR Model,dF = alpha * F^{b}eta * dW,Fixed Income Derivatives,This is the Stochastic Alpha Beta Rho (SABR) model for forward rates. dF represents the change in the forward rate
SABR Volatility,s \times i \times g \times m \times a_{BSM}(F,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Models
SABR z Parameter,z = (a \times lph \times a / s \times i \times g \times m \times a) * l \times n(F/K),Fixed Income Derivatives,This equation defines the z parameter in the SABR volatility formula. z combines the log-moneyness ln(F/K) with the volatility parameters alpha and sigma. The z parameter is used in the SABR volatility calculation.
SABR x(z) Function,x \times (z) = l \times n((s \times q \times r \times t(1 - 2 * r \times h \times o * z + z^{2}) + z - r \times h \times o) / (1 - r \times h \times o)),Fixed Income Derivatives,This equation defines the x(z) function in the SABR model. x(z) is a transformation that ensures the volatility formula is well-behaved. rho is the correlation parameter between the forward rate and volatility.
Swap Rate Dynamics,d \times S = m \times u_{S} d \times t + s \times i \times g \times m \times a_{S} * dW,Fixed Income Derivatives,This equation models the dynamics of the swap rate. dS represents the change in the swap rate
Cheyette Model,d \times r = (t \times het \times a \times (t) - a * r)d \times t + s \times i \times g \times m \times a * dW,Fixed Income Derivatives,This is the Cheyette model
Quadratic Gaussian Model,r(t) = x(t)^{2} + y(t),Fixed Income Derivatives,This is the Quadratic Gaussian model
Quadratic Gaussian Bond Price,P \times (t,Fixed Income Derivatives,T))) * exp(-0.5 * (C(t
Flesaker-Hughston Model,P \times (0,Fixed Income Derivatives,u) du - 0.5 * integral_0^T integral_0^T sigma(u
Market Model of Bond Prices,d \times P_{i}(t)/P_{i}(t) = r \times (t)d \times t + s \times i \times g \times m \times a_{i}(t) * dW_{i}(t),Fixed Income Derivatives,This equation models the dynamics of bond prices directly. dP_i(t)/P_i(t) represents the return on bond i
Rational Lognormal Model,r \times (t) = (a \times lph \times a \times (t) + bet \times a \times (t) * x \times (t))^{2},Fixed Income Derivatives,This is the Rational Lognormal model
Forward Swap Rate,S \times (t,Fixed Income Derivatives,T_0) - P(t
Swap Annuity,A \times (t,Fixed Income Derivatives,T_i)
Swaption Delta,Delta_{swaption} = N(d_{1}) * A(t,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Swaption Vega,Vega_{swaption} = A(t,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Cap Delta,Del \times t \times a_{cap} = s \times u \times m_{i=1}^{n} del \times t \times a_{i} * P \times (0,Fixed Income Derivatives,i})
Cap Vega,Veg \times a_{cap} = s \times u \times m_{i=1}^{n} N * del \times t \times a_{i} * P \times (0,Fixed Income Derivatives,i}) * sqrt(T_i)
CMS Rate,CMS = E_{Q}[S(T,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Swaps
Convexity Adjustment,CMS_{adj} = S(0,Fixed Income Derivatives,T_n)^2 * sigma_S^2 * T Convexity captures the second-order effect in price-yield relationships.
Inflation Swap Price,P = s \times u \times m_{i=1}^{n} (N * R_{fixed} * del \times t \times a_{i} * D \times F_{i}) - s \times u \times m_{i=1}^{n} (N * I_{i} * del \times t \times a_{i} * D \times F_{i}),Fixed Income Derivatives,This equation prices an inflation swap. P represents the swap price
Yield Curve Steepener Trade,P \times a \times y \times o \times f \times f = (y_{long} - y_{short}) * D \times u \times r \times a \times t \times i \times o \times n * D \times V01,Fixed Income Derivatives,This equation gives the payoff of a yield curve steepener trade. Payoff represents the trade payoff
Yield Curve Flattener Trade,P \times a \times y \times o \times f \times f = -(y_{long} - y_{short}) * D \times u \times r \times a \times t \times i \times o \times n * D \times V01,Fixed Income Derivatives,This equation gives the payoff of a yield curve flattener trade. Payoff represents the trade payoff
Probability of Default,P \times D = P \times (def \times a \times u \times l \times t d \times u \times r \times i \times n \times g per \times i \times o \times d T),Credit Derivatives,This equation defines the probability of default. PD represents the probability that a borrower will default within a specified time period T. PD is a fundamental credit risk metric used in pricing credit derivatives and calculating credit risk capital requirements.
Cumulative Default Probability,C \times D \times P \times (T) = 1 - exp(-l \times a \times m \times b \times d \times a * T),Credit Derivatives,This equation calculates the cumulative probability of default assuming constant hazard rate. CDP(T) represents the cumulative default probability by time T
Hazard Rate,l \times a \times m \times b \times d \times a = -l \times n(1 - P \times D) / T,Credit Derivatives,This equation calculates the hazard rate from the probability of default. lambda represents the hazard rate
Survival Probability,Q \times (T) = exp(-i \times n \times teg \times r \times a \times l_{0}^{T} l \times a \times m \times b \times d \times a \times (t) d \times t),Credit Derivatives,This equation calculates the survival probability (probability of no default). Q(T) represents the probability of surviving to time T without default
Loss Given Default,LGD = 1 - Recovery Rate,Credit Derivatives,This equation calculates the loss given default. LGD represents the percentage loss incurred if default occurs
Exposure at Default,EAD = No \times t \times i \times o \times n \times a \times l * C \times u \times r \times ren \times t E \times xpo \times s \times u \times re,Credit Derivatives,This equation calculates the exposure at default. EAD represents the amount owed to the lender at the time of default
Expected Loss,EL = PD * LGD * EAD,Credit Derivatives,This equation calculates the expected loss from credit exposure. EL represents the expected loss
Unexpected Loss,UL = LG \times D * EAD * s \times q \times r \times t(P \times D * (1 - P \times D)),Credit Derivatives,This equation calculates the unexpected loss (standard deviation of loss). UL represents the unexpected loss
Credit VaR,Credit \text{VaR} = EL + z_{alpha} * UL,Credit Derivatives,This equation calculates the credit Value at Risk. Credit VaR represents the loss at a given confidence level
Merton Model,E \times q \times u \times i \times t \times y = C \times a \times l \times l \times (As \times set \times s,Credit Derivatives, sigma_A
Merton Default Probability,P \times D = N \times ((-l \times n(V/D) - (m \times u - 0.5 * s \times i \times g \times m \times a_{A}^{2}) * T) / (s \times i \times g \times m \times a_{A} * s \times q \times r \times t(T))),Credit Derivatives,This equation calculates the default probability under the Merton model. PD represents the default probability
Distance to Default,D \times D = (l \times n(V/D) + (m \times u - 0.5 * s \times i \times g \times m \times a_{A}^{2}) * T) / (s \times i \times g \times m \times a_{A} * s \times q \times r \times t(T)),Credit Derivatives,This equation calculates the distance to default under the Merton model. DD represents the number of standard deviations the firm value is from the default threshold. Higher DD indicates lower default probability.
Credit Spread,s = -ln(Q(T)) / T,Credit Derivatives,This equation calculates the credit spread from survival probability. s represents the credit spread
Intensity-Based Spread,s = l \times a \times m \times b \times d \times a + LG \times D * l \times a \times m \times b \times d \times a,Credit Derivatives,This equation approximates the credit spread using hazard rate and loss given default. s represents the credit spread
CDS Spread,s_{cds} = (1 - R) * l \times a \times m \times b \times d \times a,Credit Derivatives,This equation approximates the CDS spread under constant hazard rate. s_cds represents the CDS spread
CDS Pricing (Protection Buyer),P \times V_{premium} = s \times u \times m_{i=1}^{n} s * del \times t \times a_{i} * Q \times (t_{i}) * D \times F_{i},Credit Derivatives,This equation calculates the present value of premium payments for a CDS. PV_premium represents the PV of premiums
CDS Pricing (Protection Seller),P \times V_{default} = s \times u \times m_{i=1}^{n} (1 - R) * EAD * (Q \times (t_{i-1}) - Q \times (t_{i})) * D \times F_{i},Credit Derivatives,This equation calculates the present value of default leg payments. PV_default represents the PV of default payments
CDS Par Spread,s_{par} = PV_{default} / PV_{annuity},Credit Derivatives,This equation calculates the par CDS spread that makes the CDS value zero. s_par represents the par spread
CDS Value,V_{cds} = PV_{default} - s * PV_{annuity},Credit Derivatives,This equation calculates the value of an existing CDS. V_cds represents the CDS value
CDS Delta,Delta_{cds} = (1 - R) * Q(T) / PV_{annuity},Credit Derivatives,This equation calculates the delta of a CDS. Delta_cds represents the sensitivity to the survival probability
CDS DV01,DV01_{cds} = Delta_{cds} * DV01_{bond},Credit Derivatives,This equation calculates the DV01 of a CDS. DV01_cds represents the sensitivity to interest rate changes
Upfront Payment,UP = (s_{market} - s_{coupon}) * DV01_{cds},Credit Derivatives,This equation calculates the upfront payment for a CDS. UP represents the upfront payment
CDS Index Spread,s_{index} = sum_{i=1}^{n} w_{i} * s_{i},Credit Derivatives,This equation calculates the spread of a CDS index. s_index represents the index spread
Tranche Attachment Point,AP = sum_{i=1}^{k} w_{i},Credit Derivatives,This equation calculates the attachment point of a CDO tranche. AP represents the attachment point (percentage of portfolio losses that must occur before the tranche suffers losses)
Tranche Detachment Point,DP = sum_{i=1}^{k} w_{i} + w_{tranche},Credit Derivatives,This equation calculates the detachment point of a CDO tranche. DP represents the detachment point (percentage of portfolio losses that wipe out the tranche)
Expected Tranche Loss,E \times TL = i \times n \times teg \times r \times a \times l_{AP}^{DP} (x - AP) * f_{L}(x) d \times x,Credit Derivatives,This equation calculates the expected loss of a CDO tranche. ETL represents the expected tranche loss
