title,equation_latex,main_category,notes
Delta Hedging Error,Error ≈ 0.5 * Gamma * (dS)^2,Equity Derivatives,This equation estimates the hedging error from discrete delta hedging. The error comes from the convexity (gamma) of the option price. More frequent rebalancing reduces this error but increases transaction costs.
Option Implied Distribution,f(S_T) = (1 / (S_T * sigma * sqrt(2 * pi * T))) * exp(-(ln(S_T/S_0) - (r - 0.5 * sigma^2) * T)^2 / (2 * sigma^2 * T)),Equity Derivatives,This equation gives the risk-neutral probability density function of the terminal stock price under Black-Scholes assumptions. f(S_T) represents the lognormal distribution
Risk-Neutral Valuation,C = e^{-rT} * E_Q[max(S_T - K,Equity Derivatives,Equity Derivatives - Black-Scholes-Merton
Martingale Property,S_t = E_Q[S_T | F_t] * e^{-r(T-t)},Equity Derivatives,This equation expresses the martingale property of discounted stock prices under the risk-neutral measure. S_t represents the stock price at time t
Change of Numeraire,C = S_0 * e^{-qT} * N(d_1) - K * e^{-rT} * N(d_2),Equity Derivatives,This is the Black-Scholes formula expressed using the change of numeraire technique. The first term uses the stock as numeraire
Option Price as Integral,C = e^{-rT} * integral_K^inf (S_T - K) * f(S_T) dS_T,Equity Derivatives,This equation expresses the option price as an integral over the terminal stock price. C represents the call price
Interest Rate Swap Fixed Leg,PV_fixed = sum_{i=1}^n (N * R_fixed * delta_i * DF_i),Fixed Income Derivatives,This equation calculates the present value of the fixed leg of an interest rate swap. PV_fixed represents the present value
Interest Rate Swap Floating Leg,PV_float = sum_{i=1}^n (N * R_float,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Swaps
Swap Value at Inception,V_swap = PV_fixed - PV_float,Fixed Income Derivatives,This equation calculates the value of a swap at inception. V_swap represents the swap value
Par Swap Rate,R_swap = (1 - DF_n) / (sum_{i=1}^n delta_i * DF_i),Fixed Income Derivatives,This equation calculates the par swap rate (the fixed rate that makes the swap value zero at inception). R_swap represents the par swap rate
Swap Value After Inception,V_swap = PV_fixed - PV_float,Fixed Income Derivatives,This equation calculates the value of an existing swap. V_swap represents the current swap value
Swap DV01,DV01_swap = sum_{i=1}^n (delta_i * DF_i * N) - sum_{i=1}^n (delta_i * DF_i * N),Fixed Income Derivatives,This equation calculates the DV01 (dollar value of a 01 basis point change) of a swap. DV01_swap represents the sensitivity of the swap value to a 1 bp change in rates. For a par swap
Swap Duration,D_swap = (sum_{i=1}^n t_i * delta_i * DF_i) / (sum_{i=1}^n delta_i * DF_i),Fixed Income Derivatives,This equation calculates the duration of a swap. D_swap represents the swap duration
Swap Convexity,Conv_swap = (sum_{i=1}^n t_i^2 * delta_i * DF_i) / (sum_{i=1}^n delta_i * DF_i),Fixed Income Derivatives,This equation calculates the convexity of a swap. Conv_swap represents the swap convexity
Forward Rate Agreement Payoff,Payoff = N * (FRA_rate - L) * delta * DF,Fixed Income Derivatives,This equation gives the payoff of a Forward Rate Agreement (FRA). Payoff represents the FRA payoff
Swap Spread,Spread = R_swap - R_treasury,Fixed Income Derivatives,This equation calculates the swap spread. Spread represents the difference between the swap rate and the treasury rate of the same maturity. The swap spread reflects credit risk and liquidity differences between the swap market and the treasury market.
Cross-Currency Swap,PV_domestic = sum_{i=1}^n (N_domestic * R_domestic * delta_i * DF_domestic,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Swaps
Cross-Currency Swap FX Leg,PV_foreign = X_0 * sum_{i=1}^n (N_foreign * R_foreign * delta_i * DF_foreign,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Swaps
Cross-Currency Swap Value,V_ccs = PV_domestic - PV_foreign,Fixed Income Derivatives,This equation calculates the value of a cross-currency swap. V_ccs represents the swap value
Asset Swap,Spread = (Bond Price - Par) / DV01_bond,Fixed Income Derivatives,This equation calculates the asset swap spread. Spread represents the spread that makes the bond price equal to par when combined with an interest rate swap. Asset swaps are used to convert fixed-rate bonds to floating-rate exposure.
Total Return Swap,Payoff = (Bond Return + Coupon - LIBOR - Spread) * N,Fixed Income Derivatives,This equation gives the payoff of a total return swap. Payoff represents the periodic payment
Inflation Swap,Payoff = N * (Inflation_index - Fixed_rate) * delta,Fixed Income Derivatives,This equation gives the payoff of an inflation swap. Payoff represents the periodic payment
Amortizing Swap,PV = sum_{i=1}^n (N_i * R * delta_i * DF_i),Fixed Income Derivatives,This equation calculates the present value of an amortizing swap. PV represents the present value
Accreting Swap,PV = sum_{i=1}^n (N_i * R * delta_i * DF_i),Fixed Income Derivatives,This equation calculates the present value of an accreting swap. PV represents the present value
Forward Swap Rate,F_swap = (DF_t - DF_T) / (sum_{i=t}^T delta_i * DF_i),Fixed Income Derivatives,This equation calculates the forward swap rate for a swap starting at time t and ending at time T. F_swap represents the forward swap rate
Caplet Payoff,Payoff = N * delta * max(L - K,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Cap Price,C = sum_{i=1}^n Caplet_i,Fixed Income Derivatives,This equation calculates the price of a cap as the sum of caplet prices. C represents the cap price
Caplet Price (Black Model),Caplet = N * delta * DF * [F * N(d_1) - K * N(d_2)],Fixed Income Derivatives,This equation prices a caplet using the Black model. Caplet represents the caplet price
Black Model d_1,d_1 = (ln(F/K) + 0.5 * sigma^2 * T) / (sigma * sqrt(T)),Fixed Income Derivatives,This equation defines the d_1 parameter in the Black model for interest rate options. d_1 combines the moneyness (ln(F/K))
Black Model d_2,d_2 = d_1 - sigma * sqrt(T),Fixed Income Derivatives,This equation defines the d_2 parameter in the Black model. d_2 is simply d_1 minus sigma * sqrt(T). d_2 represents the probability that the option will be in the money under the forward measure.
Floorlet Payoff,Payoff = N * delta * max(K - L,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Floor Price,F = sum_{i=1}^n Floorlet_i,Fixed Income Derivatives,This equation calculates the price of a floor as the sum of floorlet prices. F represents the floor price
Collar Price,Collar = Cap - Floor,Fixed Income Derivatives,This equation calculates the price of a collar. Collar represents the collar price
Swaption Payoff (Payer),Payoff = max(R_swap - K,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Swaption Price (Black Model),Swaption = N * (R_swap * N(d_1) - K * N(d_2)) * sum_{i=1}^n delta_i * DF_i,Fixed Income Derivatives,This equation prices a European swaption using the Black model. Swaption represents the swaption price
Receiver Swaption Payoff,Payoff = max(K - R_swap,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Bond Option Payoff (Call),Payoff = max(B_T - K,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Bond Option Price (Black Model),C = DF * [F * N(d_1) - K * N(d_2)],Fixed Income Derivatives,This equation prices a European bond option using the Black model. C represents the call option price
Callable Bond Pricing,B = B_noncallable - C_option,Fixed Income Derivatives,This equation prices a callable bond. B represents the callable bond price
Puttable Bond Pricing,B = B_nonputtable + P_option,Fixed Income Derivatives,This equation prices a puttable bond. B represents the puttable bond price
Vasicek Model,dr = a(b - r)dt + sigma * dW,Fixed Income Derivatives,This is the Vasicek one-factor short rate model. dr represents the change in the short rate
Vasicek Zero-Coupon Bond Price,P(t,Fixed Income Derivatives,T) * exp(-B(t
Vasicek B(t,T),Fixed Income Derivatives,T) = (1 - exp(-a(T-t))) / a
Vasicek A(t,T),Fixed Income Derivatives,T) = exp((B(t
Vasicek Bond Option Price,C = P(0,Fixed Income Derivatives,t) * N(h_2)
CIR Model,dr = a(b - r)dt + sigma * sqrt(r) * dW,Fixed Income Derivatives,This is the Cox-Ingersoll-Ross (CIR) one-factor short rate model. The model is similar to Vasicek but with a square-root diffusion term that prevents negative interest rates. The CIR model is widely used for its realistic properties and analytical tractability.
CIR Zero-Coupon Bond Price,P(t,Fixed Income Derivatives,T) * exp(-B(t
Hull-White Model,dr = (theta(t) - a * r)dt + sigma * dW,Fixed Income Derivatives,This is the Hull-White extension of the Vasicek model with time-dependent parameters. theta(t) is a time-dependent function chosen to match the initial yield curve exactly. This flexibility makes Hull-White popular for calibration to market data.
Hull-White Theta Function,theta(t) = f_t(0,Fixed Income Derivatives,t) + (sigma^2 / 2a) * (1 - exp(-2at))
Hull-White Bond Price,P(t,Fixed Income Derivatives,T) * exp(-B(t
Hull-White Bond Option Price,C = P(0,Fixed Income Derivatives,t) * N(h_2)
HJM Framework,df(t,Fixed Income Derivatives,T)dt + sigma(t
HJM No-Arbitrage Condition,mu(t,Fixed Income Derivatives,T) * integral_t^T sigma(t
HJM Short Rate,r(t) = f(t,Fixed Income Derivatives,t) + integral_0^t (mu(s
LIBOR Market Model,dL_i(t) = L_i(t) * mu_i(t)dt + L_i(t) * sigma_i(t) * dW_i(t),Fixed Income Derivatives,This is the LIBOR Market Model (LMM) for forward LIBOR rates. dL_i(t) represents the change in the i-th forward LIBOR rate
LMM Correlation,E[dW_i(t) * dW_j(t)] = rho_{ij} dt,Fixed Income Derivatives,This equation defines the correlation structure in the LIBOR Market Model. rho_{ij} represents the correlation between the Wiener processes driving different forward rates. Correlation is crucial for pricing multi-period derivatives like swaptions.
LMM Caplet Price,Caplet = N * delta * P(0,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Models
LMM Swaption Pricing,S = sum_{i=1}^n w_i * Caplet_i,Fixed Income Derivatives,This equation approximates a swaption price as a weighted sum of caplets in the LIBOR Market Model. S represents the swaption price
Gaussian HJM,df(t,Fixed Income Derivatives,T) * dW
Gaussian HJM Bond Price,P(t,Fixed Income Derivatives,u) du - 0.5 * integral_t^T integral_t^T sigma(t
SABR Model,dF = alpha * F^beta * dW,Fixed Income Derivatives,This is the Stochastic Alpha Beta Rho (SABR) model for forward rates. dF represents the change in the forward rate
SABR Volatility,sigma_BSM(F,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Models
SABR z Parameter,z = (alpha / sigma) * ln(F/K),Fixed Income Derivatives,This equation defines the z parameter in the SABR volatility formula. z combines the log-moneyness ln(F/K) with the volatility parameters alpha and sigma. The z parameter is used in the SABR volatility calculation.
SABR x(z) Function,x(z) = ln((sqrt(1 - 2 * rho * z + z^2) + z - rho) / (1 - rho)),Fixed Income Derivatives,This equation defines the x(z) function in the SABR model. x(z) is a transformation that ensures the volatility formula is well-behaved. rho is the correlation parameter between the forward rate and volatility.
Swap Rate Dynamics,dS = mu_S dt + sigma_S * dW,Fixed Income Derivatives,This equation models the dynamics of the swap rate. dS represents the change in the swap rate
Cheyette Model,dr = (theta(t) - a * r)dt + sigma * dW,Fixed Income Derivatives,This is the Cheyette model
Quadratic Gaussian Model,r(t) = x(t)^2 + y(t),Fixed Income Derivatives,This is the Quadratic Gaussian model
Quadratic Gaussian Bond Price,P(t,Fixed Income Derivatives,T))) * exp(-0.5 * (C(t
Flesaker-Hughston Model,P(0,Fixed Income Derivatives,u) du - 0.5 * integral_0^T integral_0^T sigma(u
Market Model of Bond Prices,dP_i(t)/P_i(t) = r(t)dt + sigma_i(t) * dW_i(t),Fixed Income Derivatives,This equation models the dynamics of bond prices directly. dP_i(t)/P_i(t) represents the return on bond i
Rational Lognormal Model,r(t) = (alpha(t) + beta(t) * x(t))^2,Fixed Income Derivatives,This is the Rational Lognormal model
Forward Swap Rate,S(t,Fixed Income Derivatives,T_0) - P(t
Swap Annuity,A(t,Fixed Income Derivatives,T_i)
Swaption Delta,Delta_swaption = N(d_1) * A(t,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Swaption Vega,Vega_swaption = A(t,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Options
Cap Delta,Delta_cap = sum_{i=1}^n delta_i * P(0,Fixed Income Derivatives,i})
Cap Vega,Vega_cap = sum_{i=1}^n N * delta_i * P(0,Fixed Income Derivatives,i}) * sqrt(T_i)
CMS Rate,CMS = E_Q[S(T,Fixed Income Derivatives,Fixed Income Derivatives - Interest Rate Swaps
Convexity Adjustment,CMS_adj = S(0,Fixed Income Derivatives,T_n)^2 * sigma_S^2 * T
Inflation Swap Price,P = sum_{i=1}^n (N * R_fixed * delta_i * DF_i) - sum_{i=1}^n (N * I_i * delta_i * DF_i),Fixed Income Derivatives,This equation prices an inflation swap. P represents the swap price
Yield Curve Steepener Trade,Payoff = (y_long - y_short) * Duration * DV01,Fixed Income Derivatives,This equation gives the payoff of a yield curve steepener trade. Payoff represents the trade payoff
Yield Curve Flattener Trade,Payoff = -(y_long - y_short) * Duration * DV01,Fixed Income Derivatives,This equation gives the payoff of a yield curve flattener trade. Payoff represents the trade payoff
Probability of Default,PD = P(default during period T),Credit Derivatives,This equation defines the probability of default. PD represents the probability that a borrower will default within a specified time period T. PD is a fundamental credit risk metric used in pricing credit derivatives and calculating credit risk capital requirements.
Cumulative Default Probability,CDP(T) = 1 - exp(-lambda * T),Credit Derivatives,This equation calculates the cumulative probability of default assuming constant hazard rate. CDP(T) represents the cumulative default probability by time T
Hazard Rate,lambda = -ln(1 - PD) / T,Credit Derivatives,This equation calculates the hazard rate from the probability of default. lambda represents the hazard rate
Survival Probability,Q(T) = exp(-integral_0^T lambda(t) dt),Credit Derivatives,This equation calculates the survival probability (probability of no default). Q(T) represents the probability of surviving to time T without default
Loss Given Default,LGD = 1 - Recovery Rate,Credit Derivatives,This equation calculates the loss given default. LGD represents the percentage loss incurred if default occurs
Exposure at Default,EAD = Notional * Current Exposure,Credit Derivatives,This equation calculates the exposure at default. EAD represents the amount owed to the lender at the time of default
Expected Loss,EL = PD * LGD * EAD,Credit Derivatives,This equation calculates the expected loss from credit exposure. EL represents the expected loss
Unexpected Loss,UL = LGD * EAD * sqrt(PD * (1 - PD)),Credit Derivatives,This equation calculates the unexpected loss (standard deviation of loss). UL represents the unexpected loss
Credit VaR,Credit VaR = EL + z_alpha * UL,Credit Derivatives,This equation calculates the credit Value at Risk. Credit VaR represents the loss at a given confidence level
Merton Model,Equity = Call(Assets,Credit Derivatives, sigma_A
Merton Default Probability,PD = N((-ln(V/D) - (mu - 0.5 * sigma_A^2) * T) / (sigma_A * sqrt(T))),Credit Derivatives,This equation calculates the default probability under the Merton model. PD represents the default probability
Distance to Default,DD = (ln(V/D) + (mu - 0.5 * sigma_A^2) * T) / (sigma_A * sqrt(T)),Credit Derivatives,This equation calculates the distance to default under the Merton model. DD represents the number of standard deviations the firm value is from the default threshold. Higher DD indicates lower default probability.
Credit Spread,s = -ln(Q(T)) / T,Credit Derivatives,This equation calculates the credit spread from survival probability. s represents the credit spread
Intensity-Based Spread,s = lambda + LGD * lambda,Credit Derivatives,This equation approximates the credit spread using hazard rate and loss given default. s represents the credit spread
CDS Spread,s_cds = (1 - R) * lambda,Credit Derivatives,This equation approximates the CDS spread under constant hazard rate. s_cds represents the CDS spread
CDS Pricing (Protection Buyer),PV_premium = sum_{i=1}^n s * delta_i * Q(t_i) * DF_i,Credit Derivatives,This equation calculates the present value of premium payments for a CDS. PV_premium represents the PV of premiums
CDS Pricing (Protection Seller),PV_default = sum_{i=1}^n (1 - R) * EAD * (Q(t_{i-1}) - Q(t_i)) * DF_i,Credit Derivatives,This equation calculates the present value of default leg payments. PV_default represents the PV of default payments
CDS Par Spread,s_par = PV_default / PV_annuity,Credit Derivatives,This equation calculates the par CDS spread that makes the CDS value zero. s_par represents the par spread
CDS Value,V_cds = PV_default - s * PV_annuity,Credit Derivatives,This equation calculates the value of an existing CDS. V_cds represents the CDS value
CDS Delta,Delta_cds = (1 - R) * Q(T) / PV_annuity,Credit Derivatives,This equation calculates the delta of a CDS. Delta_cds represents the sensitivity to the survival probability
CDS DV01,DV01_cds = Delta_cds * DV01_bond,Credit Derivatives,This equation calculates the DV01 of a CDS. DV01_cds represents the sensitivity to interest rate changes
Upfront Payment,UP = (s_market - s_coupon) * DV01_cds,Credit Derivatives,This equation calculates the upfront payment for a CDS. UP represents the upfront payment
CDS Index Spread,s_index = sum_{i=1}^n w_i * s_i,Credit Derivatives,This equation calculates the spread of a CDS index. s_index represents the index spread
Tranche Attachment Point,AP = sum_{i=1}^k w_i,Credit Derivatives,This equation calculates the attachment point of a CDO tranche. AP represents the attachment point (percentage of portfolio losses that must occur before the tranche suffers losses)
Tranche Detachment Point,DP = sum_{i=1}^k w_i + w_tranche,Credit Derivatives,This equation calculates the detachment point of a CDO tranche. DP represents the detachment point (percentage of portfolio losses that wipe out the tranche)
Expected Tranche Loss,ETL = integral_{AP}^{DP} (x - AP) * f_L(x) dx,Credit Derivatives,This equation calculates the expected loss of a CDO tranche. ETL represents the expected tranche loss
Tranche Spread,s_tranche = ETL / PV_annuity,Credit Derivatives,This equation calculates the spread of a CDO tranche. s_tranche represents the tranche spread
Gaussian Copula,Corr(L_i,Credit Derivatives,Credit Derivatives - Structured Credit
Base Correlation,rho_base = f(AP,Credit Derivatives, market_spreads)
Compound Poisson Default Process,dN_t = lambda dt + dM_t,Credit Derivatives,This equation models defaults as a compound Poisson process. dN_t represents the change in the number of defaults
Credit Migration Matrix,P_ij = P(transition from rating i to rating j),Credit Derivatives,This equation defines the credit migration probability. P_ij represents the probability that an obligor migrates from rating i to rating j over a given time period. Migration matrices are used in multi-period credit risk models.
Markov Chain Credit Model,P(t) = exp(M * t),Credit Derivatives,This equation calculates the transition probability matrix for a Markov chain credit model. P(t) represents the transition matrix over time t
Credit Rating Migration,PD_k(t) = sum_{i=1}^n P_i(0) * P_ik(t),Credit Derivatives,This equation calculates the probability of being in rating k at time t. PD_k(t) represents the probability
Credit Portfolio Loss,L = sum_{i=1}^n LGD_i * EAD_i * L_i,Credit Derivatives,This equation calculates the total loss from a credit portfolio. L represents the portfolio loss
Vasicek One-Factor Model,L_i = N((Y_i - sqrt(rho) * Z) / sqrt(1 - rho)),Credit Derivatives,This is the Vasicek one-factor model for portfolio credit risk. L_i represents the default indicator for obligor i
Asymptotic Single-Risk Factor,PD_i = N((N^{-1}(PD_i) - sqrt(rho) * Z) / sqrt(1 - rho)),Credit Derivatives,This equation gives the conditional default probability under the ASRF framework. PD_i represents the conditional PD for obligor i
Credit VaR under ASRF,Credit VaR = LGD * EAD * (N((N^{-1}(PD) + sqrt(rho) * N^{-1}(0.999)) / sqrt(1 - rho)) - PD),Credit Derivatives,This equation calculates the 99.9% credit VaR under the ASRF model. Credit VaR represents the unexpected loss at the 99.9% confidence level
Default Correlation,rho_ij = Corr(L_i,Credit Derivatives,Credit Derivatives - Credit Risk Basics
Asset Correlation,rho_asset = Corr(V_i,Credit Derivatives,Credit Derivatives - Credit Risk Basics
Recovery Rate Distribution,RR = f(economic conditions,Credit Derivatives, collateral)
Credit Spread Curve,s(t) = -ln(Q(t)) / t,Credit Derivatives,This equation defines the credit spread curve. s(t) represents the credit spread for maturity t
Risky Bond Price,P_risky = sum_{i=1}^n C * Q(t_i) * DF_i + F * Q(T) * DF_T,Credit Derivatives,This equation prices a risky corporate bond. P_risky represents the bond price
Credit Spread Option Payoff,Payoff = max(s_T - K,Credit Derivatives,Credit Derivatives - Credit Derivatives
Total Return Swap Payoff,Payoff = (Bond Return + Coupon - LIBOR - Spread) * N,Credit Derivatives,This equation gives the periodic payoff of a total return swap. Payoff represents the payment
Credit Linked Note Payoff,Payoff = F - LGD * EAD * L_default,Credit Derivatives,This equation gives the payoff of a credit linked note at maturity. Payoff represents the payment
Synthetic CDO Construction,V_cdo = sum_{i=1}^n w_i * V_cds,Credit Derivatives,Credit Derivatives - Structured Credit
First-to-Default Basket Payoff,Payoff = (1 - R) * EAD * L_1,Credit Derivatives,This equation gives the payoff of a first-to-default basket. Payoff represents the payment
Nth-to-Default Basket Payoff,Payoff = (1 - R) * EAD * (sum_{i=1}^n L_i - sum_{i=1}^{n-1} L_i),Credit Derivatives,This equation gives the payoff of an Nth-to-default basket. Payoff represents the payment
Credit Triangle,s = PD * LGD,Credit Derivatives,This equation shows the relationship between credit spread
Hazard Rate from Spread,lambda = s / (1 - R),Credit Derivatives,This equation calculates the hazard rate from the CDS spread. lambda represents the hazard rate
CDS Curve Bootstrap,lambda_i = (s_i * (1 - R) - sum_{j=1}^{i-1} lambda_j * delta_j * Q(t_j)) / (delta_i * Q(t_i)),Credit Derivatives,This equation bootstraps the hazard rate curve from CDS spreads. lambda_i is the hazard rate for period i
Expected Return,E[R] = sum_{i=1}^n w_i * E[R_i],Portfolio Theory and Risk Management,This equation calculates the expected return of a portfolio. E[R] represents the portfolio expected return
Portfolio Variance,sigma^2_p = sum_{i=1}^n sum_{j=1}^n w_i * w_j * sigma_i * sigma_j * rho_ij,Portfolio Theory and Risk Management,This equation calculates the variance of a portfolio. sigma^2_p represents the portfolio variance
Portfolio Standard Deviation,sigma_p = sqrt(sigma^2_p),Portfolio Theory and Risk Management,This equation calculates the standard deviation (volatility) of a portfolio. sigma_p represents the portfolio volatility
Covariance,Cov(R_i,Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Modern Portfolio Theory
Correlation Coefficient,rho_ij = Cov(R_i,Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Modern Portfolio Theory
Sharpe Ratio,Sharpe = (E[R_p] - R_f) / sigma_p,Portfolio Theory and Risk Management,This equation calculates the Sharpe ratio
Treynor Ratio,Treynor = (E[R_p] - R_f) / beta_p,Portfolio Theory and Risk Management,This equation calculates the Treynor ratio
Jensen's Alpha,alpha = R_p - (R_f + beta_p * (R_m - R_f)),Portfolio Theory and Risk Management,This equation calculates Jensen's alpha
Information Ratio,IR = (R_p - R_b) / sigma_tracking,Portfolio Theory and Risk Management,This equation calculates the information ratio
Tracking Error,sigma_tracking = sqrt(Var(R_p - R_b)),Portfolio Theory and Risk Management,This equation calculates the tracking error of a portfolio relative to a benchmark. sigma_tracking represents the standard deviation of the difference between portfolio return R_p and benchmark return R_b. Tracking error measures how closely the portfolio follows its benchmark.
Capital Allocation Line,R_p = R_f + (E[R_m] - R_f) / sigma_m * sigma_p,Portfolio Theory and Risk Management,This equation defines the Capital Allocation Line (CAL). R_p represents the return of a portfolio on the CAL
Capital Market Line,R_p = R_f + (E[R_m] - R_f) / sigma_m * sigma_p,Portfolio Theory and Risk Management,This equation defines the Capital Market Line (CML)
Security Market Line,E[R_i] = R_f + beta_i * (E[R_m] - R_f),Portfolio Theory and Risk Management,This equation defines the Security Market Line (SML) from CAPM. E[R_i] represents the expected return of asset i
Beta,beta_i = Cov(R_i,Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Modern Portfolio Theory
Portfolio Beta,beta_p = sum_{i=1}^n w_i * beta_i,Portfolio Theory and Risk Management,This equation calculates the beta of a portfolio. beta_p represents the portfolio beta
Efficient Frontier Optimization,min sigma^2_p subject to E[R_p] = target_return and sum w_i = 1,Portfolio Theory and Risk Management,This equation defines the mean-variance optimization problem for finding the efficient frontier. The objective is to minimize portfolio variance subject to achieving a target return and the weights summing to 1. The efficient frontier contains all optimal portfolios.
Minimum Variance Portfolio,w_mvp = (Sigma^{-1} * 1) / (1' * Sigma^{-1} * 1),Portfolio Theory and Risk Management,This equation calculates the weights of the global minimum variance portfolio. w_mvp represents the portfolio weights
Tangency Portfolio,w_tan = (Sigma^{-1} * (E[R] - R_f * 1)) / (1' * Sigma^{-1} * (E[R] - R_f * 1)),Portfolio Theory and Risk Management,This equation calculates the weights of the tangency portfolio (maximum Sharpe ratio portfolio). w_tan represents the portfolio weights
Value at Risk (Parametric),VaR_alpha = mu_p - z_alpha * sigma_p,Portfolio Theory and Risk Management,This equation calculates the parametric (normal) VaR. VaR_alpha represents the maximum loss at confidence level alpha
Value at Risk (Historical),VaR_alpha = -percentile(returns,Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Risk Metrics
Expected Shortfall (CVaR),ES_alpha = E[Loss | Loss >= VaR_alpha],Portfolio Theory and Risk Management,This equation calculates Expected Shortfall (also called Conditional VaR or CVaR). ES_alpha represents the expected loss given that the loss exceeds VaR_alpha. ES is a coherent risk measure that considers tail risk beyond VaR.
Expected Shortfall (Normal),ES_alpha = mu_p - (phi(z_alpha) / (1 - alpha)) * sigma_p,Portfolio Theory and Risk Management,This equation calculates ES under the normal distribution. ES_alpha represents the expected shortfall
Incremental VaR,IVaR_i = VaR_portfolio - VaR_without_i,Portfolio Theory and Risk Management,This equation calculates the incremental VaR of an asset. IVaR_i represents the change in portfolio VaR when asset i is removed. Incremental VaR helps identify which assets contribute most to portfolio risk. Positive IVaR means the asset increases risk.
Marginal VaR,MVaR_i = delta_VaR / delta_w_i = Cov(R_i,Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Risk Metrics
Component VaR,CVaR_i = w_i * MVaR_i,Portfolio Theory and Risk Management,This equation calculates the component VaR of an asset. CVaR_i represents the contribution of asset i to total portfolio VaR
Risk Contribution,Risk_i = w_i * Cov(R_i,Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Risk Metrics
Maximum Drawdown,MDD = max((Peak_t - Trough_t) / Peak_t),Portfolio Theory and Risk Management,This equation calculates the maximum drawdown of a portfolio. MDD represents the largest peak-to-trough decline
Average Drawdown,ADD = average of all drawdowns,Portfolio Theory and Risk Management,This equation calculates the average drawdown of a portfolio. ADD represents the average of all drawdowns over the period. Average drawdown complements maximum drawdown by providing information about typical loss severity.
Sterling Ratio,Sterling = (E[R_p] - R_f) / average_drawdown,Portfolio Theory and Risk Management,This equation calculates the Sterling ratio
Calmar Ratio,Calmar = (E[R_p] - R_f) / MDD,Portfolio Theory and Risk Management,This equation calculates the Calmar ratio
Sortino Ratio,Sortino = (E[R_p] - R_f) / sigma_downside,Portfolio Theory and Risk Management,This equation calculates the Sortino ratio
Downside Deviation,sigma_downside = sqrt(average of min(R_i - R_f,Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Risk Metrics
Omega Ratio,Omega(alpha) = E[max(R_p - alpha,Portfolio Theory and Risk Management, 0)]
Single-Factor Model,R_i = alpha_i + beta_i * R_m + epsilon_i,Portfolio Theory and Risk Management,This equation defines the single-factor (market) model. R_i represents the return of asset i
Multi-Factor Model,R_i = alpha_i + sum_{j=1}^k beta_ij * F_j + epsilon_i,Portfolio Theory and Risk Management,This equation defines a multi-factor model. R_i represents the return of asset i
Fama-French Three-Factor Model,R_i = alpha_i + beta_i * (R_m - R_f) + s_i * SMB + h_i * HML + epsilon_i,Portfolio Theory and Risk Management,This equation defines the Fama-French three-factor model. R_i represents the return
Carhart Four-Factor Model,R_i = alpha_i + beta_i * (R_m - R_f) + s_i * SMB + h_i * HML + m_i * MOM + epsilon_i,Portfolio Theory and Risk Management,This equation defines the Carhart four-factor model. R_i represents the return
Idiosyncratic Risk,sigma_epsilon_i^2 = Var(R_i) - beta_i^2 * Var(R_m),Portfolio Theory and Risk Management,This equation calculates the idiosyncratic (unsystematic) variance of an asset. sigma_epsilon_i^2 represents the variance of the asset-specific return
Systematic Risk,sigma_systematic^2 = beta_i^2 * Var(R_m),Portfolio Theory and Risk Management,This equation calculates the systematic variance of an asset. sigma_systematic^2 represents the variance due to market movements
R-squared,R^2 = 1 - Var(epsilon_i) / Var(R_i),Portfolio Theory and Risk Management,This equation calculates the R-squared of a factor model. R^2 represents the proportion of return variance explained by the factor model. R^2 close to 1 indicates that the factor model explains most of the return variation.
Tracking Error Volatility,TEV = sqrt(Var(R_p - R_b)),Portfolio Theory and Risk Management,This equation calculates the tracking error volatility. TEV represents the standard deviation of the active return (difference between portfolio return R_p and benchmark return R_b). TEV measures the active risk taken by the portfolio manager.
Active Share,Active Share = 0.5 * sum |w_p,Portfolio Theory and Risk Management,i|
Rolling Beta,beta_rolling = Cov_rolling(R_i,Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Factor Models
Risk Parity,w_i = 1 / sigma_i / sum_{j=1}^n (1 / sigma_j),Portfolio Theory and Risk Management,This equation calculates the weights for a risk parity portfolio. w_i represents the weight of asset i
Equal Risk Contribution,ERC_i = w_i * Cov(R_i,Portfolio Theory and Risk Management,Portfolio Theory and Risk Management - Risk Management
