Title,Equation,Main_Category,Notes
Capital Asset Pricing Model (CAPM),R_i = R_f + β_i (R_m - R_f) + ε_i,Interest Rate Models,The Capital Asset Pricing Model (CAPM) provides a fundamental framework for understanding the relationship between expected returns and systematic risk. **Mathematical Foundation**: The model states that expected excess return equals beta times market risk premium: 𝔼[R_i] - R_f = β_i(𝔼[R_m] - R_f), where β_i = Cov(R_i,R_m)/Var(R_m). The full model decomposes realized returns into expected return plus idiosyncratic risk: R_i = 𝔼[R_i] + β_i(R_M - 𝔼[R_M]) + ε_i. **Key Assumptions**: Investors are risk-averse and hold mean-variance efficient portfolios; perfect capital markets with no taxes or transaction costs; investors have homogeneous expectations; unlimited borrowing/lending at risk-free rate. **Practical Applications**: Portfolio optimization, performance evaluation, cost of capital estimation, asset pricing tests, risk-adjusted return calculations (Sharpe ratio, Jensen's alpha). **Limitations**: Assumes single-factor market model may miss other systematic risks; empirical tests show mixed results with anomalies like size and value effects. **Implementation**: Beta estimation via regression of asset returns on market returns; requires long historical data for stable estimates. **Related Concepts**: Multi-factor models like Fama-French extend CAPM to include size and value factors; arbitrage pricing theory generalizes to K-factor models.
Fixed Leg Interest Rate Swap Valuation,V_{fixed} = τ ∑_{i=1}^n R_{fixed} P(0 t_i),Interest Rate Models,The present value of the fixed leg in an interest rate swap, calculated as the sum of discounted fixed coupon payments. **Mathematical Foundation**: For a swap paying fixed rate R_fixed with day count fractions τ_i, the fixed leg value V_fixed = ∑_{i=1}^n τ_i R_fixed P(0,t_i) where P(0,t_i) are discount factors to payment dates t_i. **Key Assumptions**: Deterministic discount factors, standard day count conventions, no counterparty risk. **Practical Applications**: Swap pricing, yield curve construction, hedging calculations, relative value analysis. **Limitations**: Assumes flat fixed rate; actual swaps may have amortizing notional. **Implementation**: Requires discount factor curve; analytical calculation from yield curve. **Related Concepts**: Floating leg valuation; par swap rate calculation.
General Interest Rate Swap Valuation,V_{swap}(t) = P(t T_0) - P(t T_n) - K ∑_{i=1}^n τ_i P(t T_i),Interest Rate Models,The general valuation formula for interest rate swaps, expressing the value as the difference between floating and fixed leg present values. **Mathematical Foundation**: A receiver swap (receiving fixed, paying floating) has value V = V_floating - V_fixed. For the floating leg, V_floating = P(t,T_0) - P(t,T_n) (notional exchanges), V_fixed = K ∑ τ_i P(t,T_i). **Key Assumptions**: Deterministic discount factors, standard conventions, no counterparty risk. **Practical Applications**: Swap pricing and hedging, yield curve analysis, risk management, structured product valuation. **Limitations**: Assumes standard conventions; credit risk affects actual pricing. **Implementation**: Requires full discount factor curve; bootstrapping from market instruments. **Related Concepts**: Forward swap valuation; quanto swaps for currency risk.
Capital Valuation Adjustment (KVA),KVA = ∫_0^T h × RC_t × DF(t) dt,Interest Rate Models,KVA charges for the cost of holding regulatory capital required for derivative positions, reflecting the expensive equity funding needed for Basel III compliance. **Mathematical Foundation**: The adjustment KVA = ∫_0^T h(t) RC_t DF(t) dt where RC_t is regulatory capital, DF(t) is discount factor, and h(t) is hurdle rate. This represents the present value cost of holding capital over the trade lifetime. **Key Assumptions**: Deterministic capital requirements, constant hurdle rate, risk-neutral discounting. **Practical Applications**: XVA calculations for derivatives pricing, capital management, regulatory compliance costing. **Limitations**: Capital requirements are stochastic; hurdle rate estimation subjective. **Implementation**: Monte Carlo simulation for capital paths; requires regulatory capital model. **Related Concepts**: FVA (funding valuation adjustment); CVA (credit valuation adjustment).
KVA with Hurdle Rate Calculation,KVA = ∫_0^T h(t) × 𝔼[K(t)] dt,Interest Rate Models,The lifetime cost of holding regulatory capital K(t), discounted at the hurdle rate h(t) representing the cost of equity funding. **Mathematical Foundation**: KVA represents the funding cost of regulatory capital: ∫_0^T h(t) 𝔼[K(t)] dt where K(t) is the capital required at time t, h(t) is the hurdle rate above risk-free rate. **Key Assumptions**: Deterministic hurdle rate, known capital schedule, risk-neutral expectations. **Practical Applications**: Derivative pricing adjustments, capital budgeting, risk management for banks. **Limitations**: Hurdle rate estimation; capital requirements are model-dependent. **Implementation**: Simulation of capital paths; integration over trade lifetime. **Related Concepts**: RAROC (risk-adjusted return on capital); economic capital calculations.
LIBOR Market Model Dynamics,dF_j(t) = μ_j(t) F_j(t) dt + σ_j(t) F_j(t) dW_j(t),Interest Rate Models,The LMM describes the evolution of discrete forward LIBOR rates, providing a market-consistent framework for pricing interest rate derivatives. **Mathematical Foundation**: Each forward rate F_j(t) follows lognormal dynamics with drift μ_j(t) ensuring martingale property under appropriate measure. The drift includes correlation terms to prevent arbitrage. **Key Assumptions**: Lognormal forward rates, time-dependent volatilities, correlation structure, risk-neutral measure. **Practical Applications**: Cap/floor pricing, swaption valuation, exotic interest rate products, yield curve modeling. **Limitations**: High dimensionality; calibration complexity increases with factors. **Implementation**: Monte Carlo simulation with Brownian bridge; PDE methods for low dimensions. **Related Concepts**: One-factor simplification; SABR-LMM hybrids.
Lognormal LIBOR Model Dynamics,dL_k(t)/L_k(t) = μ_k(t) dt + σ_k(t) dW_t,Interest Rate Models,The lognormal LIBOR Market Model with time-dependent parameters, capturing realistic forward rate dynamics for derivative pricing. **Mathematical Foundation**: The forward LIBOR rate L_k(t) follows dL_k/L_k = μ_k(t) dt + σ_k(t) dW_t with drift adjusted to ensure no arbitrage. This gives closed-form solutions for many products. **Key Assumptions**: Lognormal dynamics, deterministic volatility, correlation structure. **Practical Applications**: Interest rate derivative pricing, risk management, structured product valuation. **Limitations**: Assumes lognormal distribution; may not fit negative rate environments. **Implementation**: Analytical pricing where possible; Monte Carlo for complex products. **Related Concepts**: Normal model for negative rates; stochastic volatility extensions.
LIBOR-in-Arrears Convexity Adjustment,V = N × D(0 T) × [L_0 + σ²L_0²T/(1+L_0 τ)],Interest Rate Models,The convexity adjustment for LIBOR-in-arrears swaps where the payment rate is set at the end of the period rather than the beginning, creating correlation between rate and discounting. **Mathematical Foundation**: For standard LIBOR, payment occurs at period end but rate is set at beginning. In arrears, both rate setting and payment occur at end, creating convexity from correlation: V = N D(0,T) [L_0 + σ² L_0² T/(1+L_0 τ)]. **Key Assumptions**: Gaussian interest rate dynamics, small volatility, risk-neutral measure. **Practical Applications**: Exotic swap pricing, structured product valuation, risk management for arrears products. **Limitations**: Approximation for small volatility; full model requires simulation. **Implementation**: Analytical approximation; Monte Carlo for exact calculation. **Related Concepts**: Standard convexity adjustments; quanto adjustments for currency.
WTI-Brent Commodity Location Basis,Basis = S_t^{WTI} - S_t^{Brent} - Transport,Interest Rate Models,The price differential between crude oil delivered at different locations, reflecting transportation costs and regional supply-demand imbalances. **Mathematical Foundation**: The basis B = S_WTI - S_Brent - TC where TC represents transportation and quality differential costs. In equilibrium, basis should equal marginal transportation cost. **Key Assumptions**: Efficient markets, no arbitrage between locations, constant transportation costs. **Practical Applications**: Commodity trading, refinery optimization, risk management for location risk. **Limitations**: Transportation costs vary; contango/backwardation affects basis. **Implementation**: Statistical analysis of historical basis; regression on supply-demand factors. **Related Concepts**: Crack spreads; refinery margins.
MBS Key Rate Duration Hedging,ΔV = ∑_{i=1}^K w_i × D_i^{MBS} × Δr_i,Interest Rate Models,Hedging mortgage-backed securities using key rate durations to manage exposure to specific points on the yield curve. **Mathematical Foundation**: The hedge ΔV = ∑ w_i D_i^{KR} Δr_i targets specific maturities i. Key rate durations measure sensitivity to parallel shifts at different maturities while holding others constant. **Key Assumptions**: Additive key rate effects, small rate changes, deterministic prepayment. **Practical Applications**: MBS portfolio hedging, risk management, yield curve positioning. **Limitations**: Assumes additive effects; prepayment risk affects duration. **Implementation**: Key rate duration calculation; portfolio rebalancing. **Related Concepts**: Effective duration; principal component hedging.
MBS Total Return Calculation,TR = ∑_{t=1}^T CF_t/P_0 - 1,Interest Rate Models,Total return calculation for mortgage-backed securities, including all cash flows relative to initial price over the investment horizon. **Mathematical Foundation**: TR = [∑_{t=1}^T CF_t / (1+r)^t ] / P_0 - 1 where CF_t are cash flows, r is required return. For MBS, includes principal and interest payments plus prepayments. **Key Assumptions**: Known cash flow schedule, constant discount rate, no default risk. **Practical Applications**: Performance measurement, attribution analysis, risk-adjusted return calculation. **Limitations**: Prepayment uncertainty; reinvestment risk. **Implementation**: Monte Carlo simulation for prepayment paths; scenario analysis. **Related Concepts**: Bond total return; IRR calculations.
MBS Key Rate Duration Measure,D_{key} = -(P_+ - P_-)/(2P_0 × Δr_{key}),Interest Rate Models,Effective duration measure for MBS at specific yield curve points, capturing non-parallel yield curve sensitivity including prepayment effects. **Mathematical Foundation**: Key rate duration D_key = - (P_+ - P_-)/(2 P_0 Δr_key) where P_± are prices with ±Δr_key shift at target maturity, others unchanged. Measures local yield curve sensitivity. **Key Assumptions**: Small rate changes, additive effects, deterministic prepayment model. **Practical Applications**: MBS risk management, hedging strategies, portfolio immunization. **Limitations**: Assumes local shifts; prepayment model accuracy critical. **Implementation**: Finite difference pricing; requires MBS valuation model. **Related Concepts**: Modified duration for parallel shifts; effective duration.
Payer Swaption Risk-Neutral Valuation,𝔼^A[max(r_{T_S}(T_S T_E) - K 0)],Interest Rate Models,The risk-neutral expectation for a payer swaption payoff, representing the option to enter a swap receiving floating and paying fixed rate K. **Mathematical Foundation**: Under the annuity measure A, the swaption value is 𝔼^A[max(S - K, 0)] where S is the forward swap rate. The annuity measure makes the annuity a martingale. **Key Assumptions**: Markovian interest rate dynamics, risk-neutral pricing, European exercise. **Practical Applications**: Swaption pricing, risk management for callable debt, structured product valuation. **Limitations**: Model risk from interest rate assumptions; Bermudan exercise more realistic. **Implementation**: Monte Carlo simulation or analytical approximation using market models. **Related Concepts**: Receiver swaptions; Bermudan swaptions with multiple exercise dates.
Par Swap Rate with OIS Discounting,r_{PAR} = ∑_{i=1}^n [f_{LIBOR}(0 T_{i-1} T_i) + s] τ_i P_{OIS}(0 T_i)/∑_{i=1}^n τ_i P_{OIS}(0 T_i),Interest Rate Models,Par swap rate calculation incorporating LIBOR-OIS basis spreads, reflecting post-crisis multi-curve framework for accurate pricing. **Mathematical Foundation**: The par rate r_PAR satisfies V_fixed = V_floating. With OIS discounting and LIBOR forwarding: r_PAR = ∑ [f_LIBOR(0,T_{i-1},T_i) + s] τ_i P_OIS(0,T_i) / ∑ τ_i P_OIS(0,T_i) where s is the basis spread. **Key Assumptions**: Multi-curve framework, deterministic basis spreads, standard conventions. **Practical Applications**: Swap pricing, yield curve construction, relative value analysis. **Limitations**: Basis spreads vary over time; model risk in extrapolation. **Implementation**: Bootstrapping from market quotes; requires both LIBOR and OIS curves. **Related Concepts**: Pre-crisis single-curve pricing; cross-currency basis swaps.
Cross-Currency Funding Valuation Adjustment,FVA_{CCY} = ∑_i (r_{USD}^{F i} - r_{USD}^{OIS i} - basis_i) × exposure_i × DF_i,Interest Rate Models,FVA for currency mismatches captures the additional cost from cross-currency basis spreads when funding in different currencies. **Mathematical Foundation**: The adjustment FVA_CCY = ∑ (r_F^i - r_OIS^i - basis_i) × exposure_i × DF_i represents the present value cost of currency basis over the exposure lifetime. **Key Assumptions**: Deterministic exposures, constant basis spreads, risk-neutral discounting. **Practical Applications**: Multi-currency derivative pricing, funding cost analysis, risk management for global banks. **Limitations**: Basis spreads are stochastic; exposure paths uncertain. **Implementation**: Simulation of exposure and basis paths; requires cross-currency models. **Related Concepts**: Standard FVA for unsecured funding; CVA for counterparty risk.
Zero-Beta Rate Market Estimation,λ̂_0 = ∑_{i=1}^N (1/β̂_i)(R̄_i - R_f)/∑_{i=1}^N (1/β̂_i²),Interest Rate Models,Estimation of the zero-beta rate when the market proxy is inefficient, using minimum-distance estimator accounting for proxy measurement error. **Mathematical Foundation**: The zero-beta rate λ_0 satisfies 𝔼[R_i - R_f] = β_i (𝔼[R_M - R_f] - λ_0) for all i. When M is inefficient, λ̂_0 = ∑ (1/β̂_i)(R̄_i - R_f) / ∑ (1/β̂_i²) provides consistent estimation. **Key Assumptions**: Linear factor model, known betas, i.i.d. errors. **Practical Applications**: Asset pricing tests, performance evaluation, mutual fund analysis. **Limitations**: Requires many assets; sensitive to beta estimation error. **Implementation**: Cross-sectional regression; requires large cross-section of assets. **Related Concepts**: Standard CAPM tests; Fama-MacBeth procedure.
Model Uncertainty Capital Reserve,R_{model} = α × Notional × σ_{model},Interest Rate Models,Capital buffer for model risk uncertainty in derivative pricing, proportional to notional exposure and model volatility estimate. **Mathematical Foundation**: The reserve R_model = α × Notional × σ_model where α is a prudential factor, Notional is exposure size, σ_model is model uncertainty volatility. **Key Assumptions**: Model uncertainty quantifiable as volatility, linear scaling with notional. **Practical Applications**: Risk management, regulatory capital calculation, model validation. **Limitations**: Subjective uncertainty quantification; may be procyclical. **Implementation**: Stress testing different models; backtesting against realized payoffs. **Related Concepts**: P&L explain; model risk capital add-ons.
Normal Model Swaption Pricing,P_{swaption} = P(0 T_e) (K Φ(-d_2) - S_0 Φ(-d_1)),Interest Rate Models,Normal model for swaption pricing in low/negative rate environments, assuming normal rather than lognormal distribution of swap rates. **Mathematical Foundation**: For normal dynamics dS = σ dW, the pricing formula P = A (K Φ(-d₂) - S_0 Φ(-d₁)) with d₁ = (S_0 - K)/(σ√τ), d₂ = d₁ - σ√τ. This avoids negative rates issues. **Key Assumptions**: Normal swap rate distribution, constant volatility, European exercise. **Practical Applications**: Negative rate environment pricing, structured product valuation, risk management. **Limitations**: Assumes normal distribution; may not fit high-rate environments. **Implementation**: Bachelier formula; requires normal volatility quotes. **Related Concepts**: Lognormal SABR model; shifted lognormal for hybrid approaches.
OIS Swap Valuation Framework,V_{OIS} = ∑_{i=1}^n (1/n ∑_{j ∈ period i} r_{oj}) P(0 T_i),Interest Rate Models,OIS swap valuation using compounded overnight rates, representing the post-crisis risk-free benchmark for discounting and collateral valuation. **Mathematical Foundation**: The floating leg V_floating = ∑ [∏_{j=1}^{n_i} (1 + r_{oj} δ_j) - 1] × δ_i where r_{oj} are daily OIS rates. The fixed leg uses OIS discounting. **Key Assumptions**: Risk-free OIS rates, daily compounding, no counterparty risk. **Practical Applications**: Risk-free discounting, collateralized derivative valuation, central bank policy analysis. **Limitations**: Basis risk vs LIBOR; operational complexity of daily rates. **Implementation**: Bootstrapping OIS curve; analytical pricing for standard swaps. **Related Concepts**: Fed Funds futures for short-end; SOFR index for USD OIS.
Hull-White Extended Vasicek Bond Price,P(t T) = P(0 T)/P(0 t) exp(-½(V(t T) - V(0 T) + V(0 t)) - M_x(t T)x_t - M_y(t T)y_t),Interest Rate Models,Closed-form bond price for the Hull-White extended Vasicek model with time-dependent parameters, allowing exact calibration to observed yield curves. **Mathematical Foundation**: The model dr = (θ(t) - κ r) dt + σ dW has bond price P(t T) = exp(A(t T) - B(t T) r_t) with A(t T) solved from Riccati equations. The G2++ form allows exact fit to initial term structure. **Key Assumptions**: Gaussian process, time-dependent drift, arbitrage-free dynamics. **Practical Applications**: Interest rate derivative pricing, yield curve modeling, risk management. **Limitations**: Allows negative rates; volatility structure assumptions. **Implementation**: Numerical solution of Riccati equations; analytical for standard cases. **Related Concepts**: Vasicek model with constant parameters; Black-Karasinski lognormal version.
Prepayment Model Calibration,L(θ) = ∑_{i=1}^K w_i × (Prepayment_i^{model}(θ) - Prepayment_i^{observed})²,Interest Rate Models,Loss function for calibrating prepayment models to historical data, using weighted least squares to estimate model parameters θ. **Mathematical Foundation**: The calibration minimizes L(θ) = ∑ w_i (Prepayment_i^{model}(θ) - Prepayment_i^{observed})² where weights w_i reflect data quality or importance. **Key Assumptions**: Model structure correctly specified, i.i.d. errors, sufficient historical data. **Practical Applications**: MBS valuation, risk management, structured finance modeling. **Limitations**: Overfitting risk; model misspecification. **Implementation**: Nonlinear optimization; cross-validation for robustness. **Related Concepts**: Maximum likelihood estimation; Bayesian calibration methods.
Refinancing Incentive Prepayment Model,CPR_t^{refi} = α × Φ(β × (r_t - WAC_t) + γ × (WAC_t - r_t)_+ + ε_t),Interest Rate Models,Economic prepayment model capturing refinancing incentive and burnout effects, linking prepayment speeds to the economic benefit of refinancing. **Mathematical Foundation**: CPR_refi = α × Φ(β(r_t - WAC_t) + γ(WAC_t - r_t)+ + ε_t) where Φ is cumulative normal, r_t is market rate, WAC_t is loan rate. The model captures the option value of refinancing. **Key Assumptions**: Rational borrower behavior, normal distribution of incentives, constant parameters. **Practical Applications**: MBS pricing, prepayment risk management, loan portfolio valuation. **Limitations**: Assumes rational behavior; ignores transaction costs and behavioral factors. **Implementation**: Historical data regression; simulation for path-dependent effects. **Related Concepts**: PSA benchmark model; burnout adjustment for seasoned loans.
Risk Parity Portfolio Allocation,w_i ∂σ_p/∂w_i = w_j ∂σ_p/∂w_j = σ_p/N,Interest Rate Models,Risk parity allocates capital equally across assets rather than equally by dollar amount, leveraging low-volatility assets to achieve balanced risk contribution. **Mathematical Foundation**: Risk parity solves w_i ∂σ_p/∂w_i = constant for all i, where ∂σ_p/∂w_i is the marginal contribution to portfolio volatility. This gives w_i ∝ 1/(σ_i ∂σ_p/∂w_i). **Key Assumptions**: Volatility-based risk measure, constant correlations, no transaction costs. **Practical Applications**: Diversified portfolio construction, risk budgeting, institutional asset allocation. **Limitations**: Ignores expected returns; rebalancing frequency affects performance. **Implementation**: Iterative optimization; requires covariance matrix estimation. **Related Concepts**: Equal weight portfolios; minimum variance optimization.
SABR-LMM Hybrid Interest Rate Model,dL_k = α_k L_k^β dW_L dα_k = ν α_k dW_α,Interest Rate Models,Combined model capturing yield curve dynamics (LMM) and volatility smile (SABR), essential for pricing exotic interest rate derivatives with realistic volatility structure. **Mathematical Foundation**: LIBOR rates follow LMM dynamics while volatility follows SABR process dα = ν α dW_α. The hybrid captures both term structure and smile effects. **Key Assumptions**: Separable dynamics, constant correlations, arbitrage-free joint evolution. **Practical Applications**: Complex derivative pricing, volatility surface modeling, risk management. **Limitations**: High dimensionality; calibration extremely challenging. **Implementation**: Monte Carlo simulation; specialized PDE methods. **Related Concepts**: LMM with stochastic volatility; SABR for single rates.
Schwartz One-Factor Commodity Model,d(ln S_t) = κ(α - ln S_t) dt + σ dW_t,Interest Rate Models,Mean-reverting commodity price model capturing supply-demand dynamics that push prices toward long-run equilibrium level α. **Mathematical Foundation**: The model d(ln S_t) = κ(α - ln S_t) dt + σ dW_t implies S_t reverts to equilibrium level exp(α) with speed κ. The long-run mean is determined by supply-demand fundamentals. **Key Assumptions**: Mean-reverting log-price, constant parameters, geometric Brownian motion around equilibrium. **Practical Applications**: Commodity derivative pricing, risk management for commodity portfolios, energy trading. **Limitations**: Single factor may miss complex market dynamics; ignores seasonality. **Implementation**: Analytical solutions for European options; calibration to futures curve. **Related Concepts**: Two-factor models with stochastic convenience yield; GARCH models for volatility.
Standard Interest Rate Swap Valuation,V_{payer} = ∑_{i=1}^n τ_i P(0 T_i) (L_i - K),Interest Rate Models,Present value of interest rate swap cash flows for a payer swap (paying fixed rate K, receiving floating rates L_i). **Mathematical Foundation**: V_payer = ∑ τ_i P(0,T_i) (L_i - K) where L_i are forward LIBOR rates, τ_i day count fractions, P discount factors. At inception, V = 0 so K equals par swap rate. **Key Assumptions**: Deterministic forward rates, standard conventions, no counterparty risk. **Practical Applications**: Swap pricing and hedging, yield curve analysis, risk management. **Limitations**: Assumes standard swap conventions; credit risk affects actual pricing. **Implementation**: Analytical calculation from yield curve; bootstrapping techniques. **Related Concepts**: Receiver swap valuation; quanto swaps for currency risk.
Par Swap Rate Calculation,R_{swap} = (1 - P(0 T))/∑_{i=1}^n τ_i P(0 T_i),Interest Rate Models,The par swap rate that makes the swap value zero at inception, equating the present values of fixed and floating legs. **Mathematical Foundation**: The par rate R_swap satisfies ∑ τ_i R_swap P(0,T_i) = 1 - P(0,T_n), giving R_swap = (1 - P(0,T_n))/∑ τ_i P(0,T_i). This represents the fair fixed rate for the swap. **Key Assumptions**: Deterministic discount factors, standard day count conventions, floating leg equals par. **Practical Applications**: Benchmark rate calculation, yield curve construction, relative value analysis. **Limitations**: Assumes flat par rate; actual market swaps may have different structures. **Implementation**: Direct calculation from discount factor curve; fundamental to bootstrapping. **Related Concepts**: Forward swap rates; CMS rates for longer tenors.
Bachelier Normal Swaption Model,V_{payer} = A(t)[(S(t) - K)N(d) + σ√{T}N'(d)],Interest Rate Models,Normal model for swaption pricing using Bachelier framework, suitable for low/negative rate environments where lognormal models fail. **Mathematical Foundation**: For normal dynamics dS = σ dW, the pricing formula V = A [(S - K) Φ(d) + σ√τ φ(d)] with d = (S - K)/(σ√τ). This gives positive probabilities for negative rates. **Key Assumptions**: Normal swap rate distribution, constant volatility, European exercise. **Practical Applications**: Negative rate environment pricing, structured product valuation, risk management. **Limitations**: Assumes normal distribution; may understate tail risk. **Implementation**: Analytical formula; requires normal volatility calibration. **Related Concepts**: Lognormal Black model; displaced diffusion for hybrid approaches.
Post-Inception Swap Valuation,V_t = NA × (r_{FIX 0} - r_{FIX t}) × ∑_{i=1}^{n'} τ_i P(t T_i),Interest Rate Models,Swap value after inception equals the notional times the difference between contractual and market fixed rates, times the remaining annuity factor. **Mathematical Foundation**: For a payer swap, V_t = NA × (K - S_t) × A_t where S_t is current par swap rate, A_t is remaining annuity factor. This follows from V_t = V_floating - V_fixed. **Key Assumptions**: Deterministic discount factors, no counterparty risk, standard conventions. **Practical Applications**: Swap mark-to-market, hedging effectiveness measurement, risk management. **Limitations**: Assumes parallel yield curve shifts; actual value depends on curve shape. **Implementation**: Real-time calculation from current yield curve; used for daily P&L. **Related Concepts**: Forward swap valuation; quanto adjustments for currency swaps.
Exponential Volatility Structure,σ(t T) = σ_0 exp(-λ(T-t)),Interest Rate Models,HJM volatility specification generating the Hull-White model, with exponential decay capturing higher short-term interest rate volatility. **Mathematical Foundation**: The volatility σ(t T) = σ_0 exp(-λ(T-t)) gives the Hull-White SDE dr = (θ(t) - κ r) dt + σ_0 exp(-λ(T-t)) dW. This specification allows analytical bond pricing. **Key Assumptions**: Deterministic volatility structure, exponential decay, arbitrage-free dynamics. **Practical Applications**: Interest rate modeling, derivative pricing, yield curve fitting. **Limitations**: Parametric form may not fit empirical volatility surfaces. **Implementation**: Analytical solutions for bond prices; calibration to cap volatilities. **Related Concepts**: Constant volatility Vasicek; time-dependent Hull-White extensions.
Total Return Swap Valuation,TRS_{payer} = (S_T - S_0) + Dividends - (L + spread) dt,Interest Rate Models,Synthetic equity exposure through total return swap, exchanging asset returns for floating rate plus spread without owning the underlying. **Mathematical Foundation**: The payer receives total return (price appreciation + dividends) and pays LIBOR + spread. Present value V = 𝔼[(S_T - S_0 + D_T) - ∫ (L_t + s) dt]. **Key Assumptions**: Deterministic dividends, no counterparty risk, standard swap conventions. **Practical Applications**: Synthetic equity positions, risk management, structured finance, tax optimization. **Limitations**: Counterparty risk; funding costs affect valuation. **Implementation**: Monte Carlo for path-dependent payoffs; analytical for simple cases. **Related Concepts**: Equity swaps; dividend swaps for income stripping.
Vasicek Short Rate Model,dr_t = a(b - r_t) dt + σ dW_t,Interest Rate Models,Mean-reverting Gaussian model for the short-term interest rate, providing analytical tractability for interest rate derivative pricing. **Mathematical Foundation**: The Ornstein-Uhlenbeck process dr = a(b - r) dt + σ dW has stationary distribution r ~ N(b, σ²/(2a)). Bond prices have closed form P(t T) = exp(A(t T) - B(t T) r_t). **Key Assumptions**: Gaussian dynamics, constant parameters, mean reversion, arbitrage-free. **Practical Applications**: Term structure modeling, derivative pricing, risk management. **Limitations**: Allows negative rates; constant volatility unrealistic. **Implementation**: Analytical bond pricing; efficient for calibration. **Related Concepts**: CIR model with positivity; Hull-White with time-dependent parameters.
Heath-Jarrow-Morton Framework,df(t T) = α(t T)dt + σ(t T)dW_t^ℚ,Interest Rate Models,General arbitrage-free framework for modeling the entire forward rate curve evolution, with drift determined by volatility structure. **Mathematical Foundation**: The forward rate dynamics df(t,T) = α(t,T) dt + σ(t,T) dW ensure no arbitrage through the drift condition α(t,T) = σ(t,T) ∫_t^T σ(t,u) du. **Key Assumptions**: Continuous trading, frictionless markets, risk-neutral measure. **Practical Applications**: Interest rate modeling foundation, consistent derivative pricing. **Limitations**: Infinite-dimensional; requires finite-dimensional approximations. **Implementation**: HJM trees, PDE methods, or factor models like LMM. **Related Concepts**: LIBOR Market Model implementation; Brace-Gatarek-Musiela HJM formulation.
Nelson-Siegel-Svensson Yield Curve Model,y(τ) = β_0 + β_1 (1-e^{-λ_1 τ})/(λ_1 τ) + β_2 ((1-e^{-λ_1 τ})/(λ_1 τ) - e^{-λ_1 τ}) + β_3 ((1-e^{-λ_2 τ})/(λ_2 τ) - e^{-λ_2 τ}),Interest Rate Models,Svensson extension of Nelson-Siegel with additional curvature parameter λ₂ for improved yield curve fitting flexibility across different maturities. **Mathematical Foundation**: Four-factor model with level β₀, slope β₁, curvature β₂, and additional curvature β₃. The Svensson form provides better fit for complex yield curve shapes. **Key Assumptions**: Parametric form captures market dynamics, arbitrage-free structure, time-homogeneous parameters. **Practical Applications**: Central bank yield curve modeling, risk management, derivative pricing. **Limitations**: Parametric restrictions; requires parameter estimation from market data. **Implementation**: Nonlinear least squares calibration; analytical duration formulas. **Related Concepts**: Basic Nelson-Siegel (3 parameters); cubic spline interpolation methods.
Variance Swap Payoff Calculation,N_{var} × (Realized Variance - K_{var}²),Interest Rate Models,Variance swap payoff based on the difference between realized quadratic variation and the strike variance level, providing pure exposure to volatility. **Mathematical Foundation**: The payoff N_var × (σ_realized² - K_var) where σ_realized² = (1/T) ∫_0^T σ_t² dt for continuous case, or discrete approximation. Fair strike equals forward variance. **Key Assumptions**: Continuous monitoring, no jumps, risk-neutral pricing. **Practical Applications**: Volatility trading, portfolio insurance, risk management for volatility-sensitive positions. **Limitations**: Discretization bias; requires volatility forecast for pricing. **Implementation**: High-frequency data for realized variance; Monte Carlo for pricing. **Related Concepts**: Volatility swaps with square root payoff; correlation swaps.
Realized Variance Calculation,σ_{realized}² = (252/N) ∑_{i=1}^N [ln(S_{t_i}/S_{t_{i-1}})]²,Interest Rate Models,Standard calculation of realized variance from high-frequency price data, annualized using 252 trading days convention for equity markets. **Mathematical Foundation**: Realized variance σ_realized² = (252/N) ∑ [ln(S_{t_i}/S_{t_{i-1}})]² approximates the quadratic variation ∫ σ_t² dt. The 252 factor annualizes the daily variance. **Key Assumptions**: Continuous trading, no microstructure noise, log-price follows diffusion. **Practical Applications**: Volatility measurement, risk management, option pricing validation, market microstructure analysis. **Limitations**: Market microstructure noise; discrete sampling bias. **Implementation**: High-frequency data processing; noise-robust estimators for practical use. **Related Concepts**: Realized volatility (square root); bipower variation for jump-robust estimation.
Year-on-Year Inflation Swap Payoff,Payoff = N × (I_T/I_{T-1} - 1 - K),Interest Rate Models,Inflation swap exchanging a fixed rate K for the realized year-on-year inflation rate, providing exposure to inflation expectations. **Mathematical Foundation**: The payoff N × (I_T/I_{T-1} - 1 - K) where I_T is inflation index at maturity T, I_{T-1} at T-1 years. This gives exposure to one-year inflation rate ending at T. **Key Assumptions**: Deterministic inflation indices, no counterparty risk, standard conventions. **Practical Applications**: Inflation hedging, structured product components, monetary policy analysis. **Limitations**: Index revision risk; seasonal adjustment issues. **Implementation**: Inflation curve bootstrapping; analytical or Monte Carlo pricing. **Related Concepts**: Zero-coupon inflation swaps; inflation caps/floors.
